"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
0,6501,13:26.47,Steve PLASENCIA,28 OCT 1956,USA,3,"Eugene, OR (USA)",01 JUN 1990,1114
1,6501,13:26.47,Zackayo NGATHO,18 MAR 1978,KEN,1,Hiroshima (JPN),29 APR 2001,1114
2,6501,13:26.47,Juan Carlos DE LA OSSA,25 NOV 1976,ESP,7,San Sebastián (ESP),10 AUG 2003,1114
3,6504,13:26.48,Thomas WESSINGHAGE,22 FEB 1952,FRG,1h2,"Olympic Stadium, Athina (GRE)",06 SEP 1982,1114
4,6504,13:26.48,Mathias NTAWULIKURA,14 JUL 1964,RWA,5,"Letzigrund, Zürich (SUI)",07 AUG 1991,1114
5,6504,13:26.48,Ahmad Hassan ABDULLAH,04 APR 1981,KEN,1,Lappeenranta (FIN),25 JUL 1999,1114
6,6504,13:26.48,Patrick Mutunga MWIKYA,20 NOV 1994,KEN,1f5,Kumamoto (JPN),06 APR 2013,1114
7,6504,13:26.48,Andreas ALMGREN,12 JUN 1995,SWE,4,"Olympiastadion, München (GER)",16 AUG 2022,1114
8,6509,13:26.49,Arturo BARRIOS,12 DEC 1963,MEX,8,"Stade Olympique de la Pontaise, Lausanne (SUI)",07 JUL 1993,1114
9,6509,13:26.49,Stephen KIPKORIR,24 OCT 1970,KEN,2,Sevilla (ESP),06 JUN 1996,1114
10,6509,13:26.49,Hassan MEAD,28 AUG 1989,USA,11,"Hampden Park, Glasgow (GBR)",11 JUL 2014,1114
11,6509,13:26.49,Emmanuel KIPCHIRCHIR,27 NOV 2003,KEN,2f2,"Aoba Park Athletic Field, Chitose (JPN)",16 JUL 2022,1114
12,6513,13:26.5h,Karl FLESCHEN,28 MAY 1955,FRG,1,Ludwigshafen (GER),21 MAY 1977,1114
13,6513,13:26.5h,John TREACY,04 JUN 1957,IRL,5,Bruxelles (BEL),18 AUG 1978,1114
14,6513,13:26.50,Ezequiel CANÁRIO,10 APR 1960,POR,9,"Memorial Coliseum, Los Angeles, CA (USA)",11 AUG 1984,1114
15,6513,13:26.50,Abdellah BÉHAR,05 JUL 1963,FRA,6h1,"Olympic Stadium, Athina (GRE)",08 AUG 1997,1114
16,6513,13:26.50,Philip MOSIMA,02 JAN 1977,KEN,8,Stockholm (SWE),17 JUL 2001,1114
17,6513,13:26.50,Brent VAUGHN,04 SEP 1984,USA,5f2,Heusden-Zolder (BEL),18 JUL 2009,1114
18,6513,13:26.50,Brett ROBINSON,08 MAY 1991,AUS,1,Dublin (IRL),19 JUL 2018,1114
19,6520,13:26.51,Elroy GELANT,25 AUG 1986,RSA,2,Stellenbosch (RSA),13 APR 2013,1114
20,6521,13:26.52,Abel ANTÓN,24 OCT 1962,ESP,6,Getxo (ESP),29 JUN 1991,1114
21,6521,13:26.52,Sultan Khamis ZAMAN,23 JUL 1985,QAT,9h1,"Olympic Stadium, Athina (GRE)",25 AUG 2004,1114
22,6521,13:26.52,Shadrack KORIR,14 DEC 1978,KEN,12,"Crystal Palace, London (GBR)",22 JUL 2005,1114
23,6524,13:26.53,Yasuyuki WATANABE,08 JUN 1973,JPN,11,"Crystal Palace, London (GBR)",15 JUL 1994,1114
24,6524,13:26.53,Anacleto JIMÉNEZ,24 FEB 1967,ESP,10,Berlin (GER),30 AUG 1996,1114
25,6524,13:26.53,Boaz CHEBOIYWO,02 AUG 1978,KEN,3,Lappeenranta (FIN),21 JUL 2005,1114
26,6524,13:26.53,Elroy GELANT,25 AUG 1986,RSA,1f1,Oordegem (BEL),31 MAY 2014,1114
27,6524,13:26.53,Alfred NGENO,02 MAY 1997,KEN,2f1,Nijmegen (NED),08 JUN 2018,1114
28,6529,13:26.54,Khalid SKAH,29 JAN 1967,MAR,3,Paris-St-Denis (FRA),23 JUN 1989,1114
29,6529,13:26.54,Wilson Nyakamba OMWOYO,25 NOV 1965,KEN,5,Lausanne (SUI),10 JUL 1991,1114
30,6529,13:26.54,Antonio Fabian SILIO,09 MAY 1966,ARG,2,Caserta (ITA),11 JUN 1992,1114
31,6529,13:26.54,Dieter BAUMANN,09 FEB 1965,GER,1,Bremen (GER),02 JUL 1995,1114
32,6529,13:26.54,Davis KABIRU,01 MAY 1983,KEN,3,Nobeoka (JPN),22 MAY 2004,1114
33,6529,13:26.54,Fernando CARRO,01 APR 1992,ESP,3,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",18 MAY 2023,1114
34,6535,13:26.55,Tatsuya MORIGUCHI,16 AUG 1956,JPN,4,Oslo (NOR),26 JUN 1981,1114
35,6535,13:26.55,John MORAPEDI,30 NOV 1976,RSA,2,Cape Town (RSA),12 APR 1996,1114
36,6535,13:26.55,Thomas CURTIN,08 AUG 1993,USA,5f1,"Portland, OR (USA)",11 JUN 2017,1114
37,6538,13:26.56,Eric DUBUS,28 FEB 1966,FRA,6,Helsinki (FIN),13 JUN 1998,1114
38,6538,13:26.56,Saïd BÉRIOUI,03 JAN 1975,MAR,6,"Eugene, OR (USA)",27 MAY 2001,1114
39,6538,13:26.56,Ben TRUE,29 DEC 1985,USA,3,"Albert Park, Melbourne (AUS)",03 MAR 2012,1114
40,6538,13:26.56,Mogeni Benuel MAGOMA,11 MAR 2001,KEN,3f9,Kitakyushu (JPN),01 JUN 2019,1114
41,6538,13:26.56,Elzan BIBIĆ,08 JAN 1999,SRB,8,"Mestský Stadion, Ostrava (CZE)",08 SEP 2020,1114
42,6538,13:26.56,Jackson SHARP,21 AUG 2000,AUS,3h1,"Hornet Stadium - Sac St., Sacramento, CA (USA)",26 MAY 2023,1114
43,6544,13:26.57,Paul MORRISON,25 SEP 1980,CAN,7,"Walnut, CA (USA)",17 APR 2004,1114
44,6544,13:26.57,Haron LAGAT,15 AUG 1983,KEN,16f1,Heusden-Zolder (BEL),13 JUL 2013,1114
45,6544,13:26.57,Soufiane BOUCHIKHI,22 MAR 1990,BEL,4f1,"Slottsskogsvallen, Göteborg (SWE)",02 JUN 2021,1114
46,6547,13:26.58,Yevgeni IGNATOV,25 JUN 1959,BUL,8,London (GBR),08 JUL 1988,1114
47,6547,13:26.58,Kenenisa BEKELE,13 JUN 1982,ETH,3,Milano (ITA),05 JUN 2002,1114
48,6547,13:26.58,Christian BELZ,11 SEP 1974,SUI,5,Kassel (GER),08 JUN 2006,1114
49,6547,13:26.58,Mark Kosgei KIPTOO,21 JUN 1976,KEN,5,Daegu (KOR),25 SEP 2009,1114
50,6547,13:26.58,Anthony CAMERIERI,,USA,1f1,"Cobb Track and Angell Field, Palo Alto, CA (USA)",31 MAR 2023,1114
51,6547,13:26.58,Teddese LEMI,20 JAN 1999,ETH,1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",13 MAY 2023,1114
52,6553,13:26.59,Thomas FARRELL,23 MAR 1991,GBR,3f1,"Palo Alto, CA (USA)",01 MAY 2011,1114
53,6554,13:26.6h,Kipchoge KEINO,17 JAN 1940,KEN,1,Berlin (GER),26 JUN 1966,1114
54,6554,13:26.6h,Manfred KUSCHMANN,25 JUL 1950,GDR,1,Stockholm (SWE),09 JUN 1974,1114
55,6554,13:26.6h,Anders GÄRDERUD,28 AUG 1946,SWE,2,Helsinki (FIN),10 SEP 1974,1114
56,6554,13:26.6h,Dick BUERKLE,03 SEP 1947,USA,1,"Eugene, OR (USA)",27 JUN 1976,1114
57,6554,13:26.6h,Valentin ZOTOV,15 JAN 1947,URS,3,Podolsk (URS),28 JUN 1976,1114
58,6554,13:26.60,Jacques BOXBERGER,16 APR 1949,FRA,3,Zürich (SUI),18 AUG 1976,1114
59,6554,13:26.6h,Eamonn COGHLAN,21 NOV 1952,IRL,1,Dublin (IRL),12 JUL 1978,1114
60,6554,13:26.6h,Léon SCHOTS,11 JUN 1952,BEL,6f1,Moskva (URS),27 JUL 1979,1114
61,6554,13:26.6h,Valentin ZOTOV,15 JAN 1947,URS,7f1,Moskva (URS),27 JUL 1979,1114
62,6554,13:26.6h,Peter KOECH,18 FEB 1958,KEN,1,Knarvik (NOR),08 AUG 1982,1114
63,6554,13:26.6h,Mohamed RIAD,11 DEC 1970,MAR,2,Rabat (MAR),04 JUN 1994,1114
64,6554,13:26.60,Isaac KIMURINE,1986,KEN,1,Marano (ITA),14 SEP 2007,1114
65,6566,13:26.61,Jef GEES,10 DEC 1956,BEL,4,Stockholm (SWE),04 JUL 1983,1114
66,6566,13:26.61,Antonio PRIETO,11 JAN 1958,ESP,1,Barcelona (ESP),16 JUL 1983,1114
67,6566,13:26.61,James Kwalia C'KURUI,12 JUN 1984,KEN,15,Stockholm (SWE),27 JUL 2004,1114
68,6566,13:26.61,Yasin HAJI,22 JAN 1996,ETH,7,Brazzaville (CGO),17 SEP 2015,1114
69,6566,13:26.61,Cole SPROUT,03 DEC 2001,USA,12,"Hayward Field, Eugene, OR (USA)",26 JUN 2022,1114
70,6571,13:26.62,Frank SHORTER,31 OCT 1947,USA,9f2,Zürich (SUI),24 AUG 1977,1114
71,6571,13:26.62,Abera KUMA,31 AUG 1990,ETH,14,"Stade Louis II, Monaco (MON)",22 JUL 2011,1114
72,6571,13:26.62,Shadrack KIPCHIRCHIR,22 FEB 1989,USA,5,Rovereto (ITA),27 AUG 2019,1114
73,6571,13:26.62,Brandon GARNICA,,USA,4,"Hayward Field, Eugene, OR (USA)",02 APR 2021,1114
74,6571,13:26.62,Cleophas Kandie MEYAN,14 AUG 2000,KEN,1f5,"Municipal Stadium, Miyoshi (JPN)",01 OCT 2022,1114
75,6576,13:26.63,Nick ROSE,30 DEC 1951,GBR,1,London (GBR),11 JUN 1978,1114
76,6576,13:26.63,Arturo BARRIOS,12 DEC 1963,MEX,1,Villeneuve d'Ascq (FRA),25 JUN 1989,1114
77,6576,13:26.63,Salvatore ANTIBO,07 FEB 1962,ITA,1,Grosseto (ITA),13 AUG 1990,1114
78,6576,13:26.63,Dionisio CASTRO,22 NOV 1963,POR,5,Lisboa (POR),20 JUN 1997,1114
79,6576,13:26.63,Caleb Mwangangi NDIKU,09 OCT 1992,KEN,6h1,"Estádio Olímpico, Rio de Janeiro (BRA)",17 AUG 2016,1114
80,6576,13:26.63,Justyn KNIGHT,19 JUL 1996,CAN,10,"Khalifa International Stadium, Doha (QAT)",30 SEP 2019,1114
81,6582,13:26.64,Khoudir AGGOUNE,05 JAN 1981,ALG,5,Sotteville-lès-Rouen (FRA),08 JUL 2003,1114
82,6582,13:26.64,Chris THOMPSON,17 APR 1981,GBR,8,Milano (ITA),25 JUN 2009,1114
83,6582,13:26.64,Narve Gilje NORDÅS,30 SEP 1998,NOR,3,"Manchester Regional Arena, Manchester (GBR)",03 JUN 2022,1114
84,6585,13:26.65,Ezekiel BITOK,15 FEB 1966,KEN,4,London (GBR),12 JUL 1991,1114
85,6585,13:26.65,Rod KOBORSI,04 OCT 1983,USA,22,Heusden-Zolder (BEL),22 JUL 2006,1114
86,6585,13:26.65,Joseph Kitur KIPLIMO,20 JUL 1988,KEN,4,Torino (ITA),08 JUN 2012,1114
87,6585,13:26.65,Dinkalem AYELE,19 DEC 2000,ETH,7,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",07 MAY 2022,1114
88,6585,13:26.65,Charles HICKS,25 JUL 2001,GBR,4h1,"Hornet Stadium - Sac St., Sacramento, CA (USA)",26 MAY 2023,1114
89,6590,13:26.66,Jake ROBERTSON,14 NOV 1989,NZL,14f1,Heusden-Zolder (BEL),07 JUL 2012,1114
90,6591,13:26.67,Venanzio ORTIS,29 JAN 1955,ITA,3h3,"Stadion Evžena Rošického, Praha (TCH)",31 AUG 1978,1114
91,6591,13:26.67,Brendan FOSTER,12 JAN 1948,GBR,2,Gateshead (GBR),08 JUL 1979,1114
92,6591,13:26.67,Frank O'MARA,17 JUL 1960,IRL,10,"Stadio Olimpico, Roma (ITA)",08 JUN 1994,1114
93,6591,13:26.67,Andrew BUMBALOUGH,14 MAR 1987,USA,4,"Hayward Field, Eugene, OR (USA)",28 JUN 2012,1114
94,6591,13:26.67,Noureddine SMAÏL,06 FEB 1987,FRA,1f2,"Palo Alto, CA (USA)",28 APR 2013,1114
95,6591,13:26.67,Dejene DEBELA,09 JAN 1995,ETH,12,"Olympiastadion, Berlin (GER)",31 AUG 2014,1114
96,6591,13:26.67,Kemoy CAMPBELL,14 JAN 1991,JAM,9h2,"Olympic Stadium, London (GBR)",09 AUG 2017,1114
97,6591,13:26.67,James KIMEU,14 DEC 2000,KEN,6f5,"Egao Kenko Stadium, Kumamoto (JPN)",09 APR 2022,1114
98,6599,13:26.68,Valeriy ABRAMOV,22 AUG 1956,URS,2,Moskva (URS),22 JUN 1983,1114
99,6599,13:26.68,Paul BITOK,26 JUN 1970,KEN,11,Berlin (GER),30 AUG 1996,1114
0,6599,13:26.68,Ricardo FERNÁNDEZ,07 MAY 1974,ESP,20,"Stadio Olimpico, Roma (ITA)",29 JUN 2001,1114
1,6599,13:26.68,Jan FITSCHEN,02 MAY 1977,GER,3,Kassel (GER),13 JUN 2003,1114
2,6599,13:26.68,Joseph EBUYA,20 JUN 1987,KEN,6,Daegu (KOR),25 SEP 2009,1114
3,6599,13:26.68,Wesley LEDAMA,02 JUL 1999,KEN,14f3,Nobeoka (JPN),05 MAY 2018,1114
4,6605,13:26.69,Arne GABIUS,22 MAR 1981,GER,26f2,Heusden-Zolder (BEL),20 JUL 2008,1114
5,6605,13:26.69,Sindre BURAAS,08 MAY 1989,NOR,8h1,"Luzhniki Stadion, Moskva (RUS)",13 AUG 2013,1114
6,6605,13:26.69,Ambrose BORE,08 AUG 1995,KEN,3f1,Nijmegen (NED),27 MAY 2015,1114
7,6608,13:26.70,Jerzy KOWOL,15 FEB 1951,POL,6,Zürich (SUI),16 AUG 1978,1114
8,6608,13:26.7h,Dmitriy DMITRIYEV,03 MAR 1956,URS,1,Tallinn (EST),28 JUN 1983,1114
9,6608,13:26.70,Antonio Fabian SILIO,09 MAY 1966,ARG,3,La Coruña (ESP),26 JUL 1990,1114
10,6608,13:26.70,Aissa BÉLAOUT,12 AUG 1968,ALG,9,"Bislett Stadion, Oslo (NOR)",22 JUL 1994,1114
11,6608,13:26.70,Abdellah BÉHAR,05 JUL 1963,FRA,7h2,"Ullevi Stadium, Göteborg (SWE)",11 AUG 1995,1114
12,6608,13:26.70,Isaac VICIOSA,26 DEC 1969,ESP,1,Sevilla (ESP),25 JUL 1999,1114
13,6608,13:26.7h,Ahmad Hassan ABDULLAH,04 APR 1981,KEN,6,Nairobi (KEN),22 JUL 2000,1114
14,6608,13:26.70,Yuta BANDO,21 NOV 1996,JPN,12f4,Nobeoka (JPN),04 MAY 2019,1114
15,6608,13:26.70,Muthoni MUIRU,27 MAR 1998,KEN,3f16,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",06 DEC 2020,1114
16,6617,13:26.71,Charles Kipkoech CHERUIYOT,02 DEC 1964,KEN,9,Stockholm (SWE),03 JUL 1991,1114
17,6617,13:26.71,Dieter BAUMANN,09 FEB 1965,GER,13,"Olympiastadion, Berlin (GER)",01 SEP 1998,1114
18,6619,13:26.72,Bob KENNEDY,18 AUG 1970,USA,4h3,"Ullevi Stadium, Göteborg (SWE)",11 AUG 1995,1114
19,6619,13:26.72,Khalid SKAH,29 JAN 1967,MAR,1,Byrkjelo (NOR),16 JUN 1996,1114
20,6619,13:26.72,John KIPKOECH,29 DEC 1991,KEN,3,Rovereto (ITA),02 SEP 2014,1114
21,6619,13:26.72,Benard KIMELI,10 SEP 1995,KEN,1f1,Shibetsu (JPN),13 JUL 2019,1114
22,6623,13:26.73,Knut KVALHEIM,14 JUN 1950,NOR,2,Helsinki (FIN),10 AUG 1976,1114
23,6623,13:26.73,Hailu MEKONNEN,04 APR 1980,ETH,2,Abuja (NGR),15 OCT 2003,1114
24,6623,13:26.73,Mulugeta WENDIMU,07 JAN 1985,ETH,1,Chiba (JPN),24 NOV 2003,1114
25,6623,13:26.73,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,6,"DS, Daegu (KOR)",04 SEP 2011,1114
26,6623,13:26.73,Hiran NGATIA,1992,KEN,1f42,Yokohama (JPN),29 SEP 2013,1114
27,6623,13:26.73,Athanas KIOKO,1995,KEN,1,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",29 APR 2022,1114
28,6629,13:26.74,Craig MOCHRIE,06 NOV 1962,GBR,10,Bruxelles (BEL),25 AUG 1989,1114
29,6629,13:26.74,Frank O'MARA,17 JUL 1960,IRL,10,Zürich (SUI),15 AUG 1990,1114
30,6629,13:26.74,Dejene BIRHANU,12 DEC 1980,ETH,15,Oslo (NOR),28 JUN 2002,1114
31,6629,13:26.74,Hillary BOR,22 NOV 1989,USA,2,"St. Michael's HS, Austin, TX (USA)",27 FEB 2021,1114
32,6629,13:26.74,Abdihamid NUR,14 OCT 1997,USA,5,"Drake Stadium, Des Moines, IA (USA)",23 APR 2021,1114
33,6634,13:26.75,Mark NENOW,16 NOV 1957,USA,7,"Stade Olympique de la Pontaise, Lausanne (SUI)",24 JUN 1988,1113
34,6634,13:26.75,Frank O'MARA,17 JUL 1960,IRL,11,Oslo (NOR),02 JUL 1988,1113
35,6634,13:26.75,José Luis GONZÁLEZ,08 DEC 1957,ESP,9,Sevilla (ESP),06 JUN 1992,1113
36,6634,13:26.75,Paul Malakwen KOSGEI,22 APR 1978,KEN,1,Patra (GRE),02 SEP 2000,1113
37,6638,13:26.77,Salvatore ANTIBO,07 FEB 1962,ITA,1,Pieksämäki (FIN),13 AUG 1989,1113
38,6638,13:26.77,Zeki ÖZTÜRK,22 DEC 1965,TUR,11,Zürich (SUI),15 AUG 1990,1113
39,6638,13:26.77,Hayle IBRAHIMOV,18 JAN 1990,AZE,2,"Mestský Stadion, Ostrava (CZE)",26 MAY 2015,1113
40,6638,13:26.77,Abe GASHAHUN,20 APR 1998,ETH,1f1,"Putbosstadion, Oordegem (BEL)",25 MAY 2019,1113
41,6638,13:26.77,Victor KIMUTAI,20 OCT 2000,KEN,3f4,"Egao Kenko Stadium, Kumamoto (JPN)",08 APR 2023,1113
42,6643,13:26.78,Andrey TIKHONOV,11 DEC 1966,RUS,4,Maia (POR),08 JUL 1992,1113
43,6643,13:26.78,Toshihiro IWASA,18 MAY 1976,JPN,12,Heusden-Zolder (BEL),02 AUG 2003,1113
44,6643,13:26.78,Joseph Kipkemboi KOSKEI,29 NOV 1980,KEN,1,"Eugene, OR (USA)",19 JUN 2004,1113
45,6643,13:26.78,Samuel Tsegay TESFAMARIAM,24 FEB 1988,ERI,7h2,"Olympiastadion, Berlin (GER)",20 AUG 2009,1113
46,6643,13:26.78,Ryuji MIURA,21 FEB 2002,JPN,1f1,"Municipal Stadium, Kitami (JPN)",14 JUL 2021,1113
47,6643,13:26.78,Santiago CATROFE,13 FEB 1999,URU,8,"Stadio Zecchini, Grosseto (ITA)",22 MAY 2022,1113
48,6649,13:26.79,Vince DRADDY,19 APR 1961,USA,8,"Eugene, OR (USA)",01 JUN 1985,1113
49,6649,13:26.79,Kerry RODGER,13 MAR 1962,NZL,4,Auckland (NZL),01 FEB 1990,1113
50,6649,13:26.79,Meba TADESSE,20 OCT 1986,ETH,4,Luzern (SUI),09 JUN 2004,1113
51,6649,13:26.79,Cameron LEVINS,28 MAR 1989,CAN,14,"Hayward Field, Eugene, OR (USA)",28 MAY 2016,1113
52,6653,13:26.8h,Emiel PUTTEMANS,08 OCT 1947,BEL,1,Stockholm (SWE),12 JUN 1973,1113
53,6653,13:26.8h,John NGENO,11 APR 1953,KEN,3,Oslo (NOR),30 JUL 1975,1113
54,6653,13:26.8h,Knut BØRØ,28 SEP 1949,NOR,4,Göteborg (SWE),12 AUG 1975,1113
55,6653,13:26.8h,Suleiman NYAMBUI,13 FEB 1953,TAN,2,"Walnut, CA (USA)",24 APR 1982,1113
56,6653,13:26.80,Jun HIRATSUKA,08 JAN 1969,JPN,12,"Crystal Palace, London (GBR)",15 JUL 1994,1113
57,6653,13:26.80,Bolota ASMEROM,12 OCT 1978,USA,8,Heusden-Zolder (BEL),20 JUL 2002,1113
58,6653,13:26.80,Ronald Kipchumba RUTTO,08 OCT 1987,KEN,2,Conegliano (ITA),26 MAY 2006,1113
59,6653,13:26.80,Morgan MCDONALD,23 APR 1996,AUS,8h1,"Khalifa International Stadium, Doha (QAT)",27 SEP 2019,1113
60,6661,13:26.81,José Manuel SENA,13 JUL 1955,POR,5,Nice (FRA),17 AUG 1980,1113
61,6661,13:26.81,Brian BAKER,08 JUN 1970,USA,5,Hechtel (BEL),06 JUL 1996,1113
62,6661,13:26.81,Carsten SCHÜTZ,28 AUG 1975,GER,8,Nürnberg (GER),25 JUN 2000,1113
63,6661,13:26.81,John MAYOCK,26 OCT 1970,GBR,10h1,"Olympic Stadium, Athina (GRE)",25 AUG 2004,1113
64,6661,13:26.81,Shadrack LANGAT,22 JUL 1978,KEN,2,Kazan (RUS),25 JUN 2005,1113
65,6661,13:26.81,Hillary BOR,22 NOV 1989,USA,12,"Palo Alto, CA (USA)",03 MAY 2018,1113
66,6661,13:26.81,Wesley LEDAMA,02 JUL 1999,KEN,2f1,Fukagawa (JPN),09 JUL 2019,1113
67,6661,13:26.81,Alex MAIER,,USA,7f1,"Cougar Athletic Stadium, Azusa, CA (USA)",14 APR 2022,1113
68,6661,13:26.81,Egide NTAKARUTIMANA,21 OCT 1997,BDI,1,"Stadio Narciso Soldan, Conegliano (ITA)",11 JUN 2022,1113
69,6670,13:26.82,Fernando COUTO,04 DEC 1959,POR,11,La Coruña (ESP),05 AUG 1987,1113
70,6670,13:26.82,Christian BELZ,11 SEP 1974,SUI,3,"Walnut, CA (USA)",15 APR 2005,1113
71,6670,13:26.82,Paul CHELIMO,27 OCT 1990,USA,1,"Hayward Field, Eugene, OR (USA)",27 JUN 2021,1113
72,6673,13:26.83,Kipkurui MISOI,23 OCT 1978,KEN,10,St-Denis (FRA),04 JUN 1998,1113
73,6673,13:26.83,Leonard BARSOTON,21 OCT 1994,KEN,2f4,Fukushima (JPN),17 MAY 2014,1113
74,6673,13:26.83,Michael KIBET,03 SEP 1999,KEN,1,"Nyayo National Stadium, Nairobi (KEN)",12 SEP 2019,1113
75,6673,13:26.83,Mohamed FARES,06 FEB 1991,MAR,9,"Stadio Zecchini, Grosseto (ITA)",22 MAY 2022,1113
76,6677,13:26.84,Tim HUTCHINGS,04 DEC 1958,GBR,3,Edinburgh (GBR),31 JUL 1986,1113
77,6677,13:26.84,Julius KORIR,05 DEC 1963,KEN,4,Nürnberg (GER),08 JUN 1994,1113
78,6677,13:26.84,Tomohiro SETO,19 OCT 1976,JPN,10,Osaka (JPN),10 MAY 2003,1113
79,6677,13:26.84,Leonard BARSOTON,21 OCT 1994,KEN,2f37,Yokohama (JPN),23 SEP 2012,1113
80,6677,13:26.84,William KINCAID,21 SEP 1992,USA,3,"Drake Stadium, Des Moines, IA (USA)",28 JUL 2019,1113
81,6677,13:26.84,Patrick DEVER,05 SEP 1996,GBR,2f10,"Paul Derr TF Facility, Raleigh, NC (USA)",24 MAR 2022,1113
82,6677,13:26.84,Jimmy GRESSIER,04 MAY 1997,FRA,1,Montgeron (FRA),15 MAY 2022,1113
83,6684,13:26.85,Dmitriy DMITRIYEV,03 MAR 1956,URS,2,Moskva (URS),18 AUG 1984,1113
84,6684,13:26.85,Mebrahtom KEFLEZIGHI,05 MAY 1975,USA,12,Hechtel (BEL),01 AUG 1998,1113
85,6684,13:26.85,Bob KENNEDY,18 AUG 1970,USA,2,"Eugene, OR (USA)",25 JUN 1999,1113
86,6684,13:26.85,Bado WORKU MERDESSA,22 JUL 1988,ETH,15,Stockholm (SWE),25 JUL 2006,1113
87,6684,13:26.85,Hosea Mwok MACHARINYANG,12 JUN 1986,KEN,5,Lugano (SUI),15 JUN 2007,1113
88,6684,13:26.85,Aron KIFLE,20 FEB 1998,ERI,8,Brazzaville (CGO),17 SEP 2015,1113
89,6684,13:26.85,Thierry NDIKUMWENAYO,26 MAR 1997,BDI,1,Castellón (ESP),24 AUG 2020,1113
90,6684,13:26.85,Abdessamad OUKHELFEN,18 DEC 1998,ESP,8,"Parc des Sports C. Ehrmann, Nice (FRA)",12 JUN 2021,1113
91,6692,13:26.86,Kipsubai KOSKEI,01 FEB 1951,KEN,2,Koblenz (GER),26 AUG 1981,1113
92,6692,13:26.86,Steve BINNS,25 AUG 1960,GBR,10,Oslo (NOR),28 JUN 1983,1113
93,6692,13:26.86,Ali SAIDI-SIEF,15 MAR 1978,ALG,1,Algiers (ALG),10 JUL 2000,1113
94,6692,13:26.86,Dejene BIRHANU,12 DEC 1980,ETH,2,"Walnut, CA (USA)",17 APR 2003,1113
95,6692,13:26.86,Isiah Kiplangat KOECH,19 DEC 1993,KEN,1,"Le Grande Stade, Marrakesh (MAR)",13 SEP 2014,1113
96,6692,13:26.86,William Malel SITONIK,01 MAR 1994,KEN,3f5,Kumamoto (JPN),04 APR 2015,1113
97,6692,13:26.86,Anthony KIBE,27 MAR 2003,KEN,2f1,"Athletics Stadium, Shibetsu (JPN)",04 JUL 2020,1113
98,6699,13:26.87,Dennis JENSEN,11 SEP 1969,DEN,13,Heusden-Zolder (BEL),02 AUG 2003,1113
99,6699,13:26.87,Bashir ABDI,10 FEB 1989,BEL,10f1,Heusden-Zolder (BEL),19 JUL 2014,1113
0,6701,13:26.88,Ralf PÖNITZSCH,20 OCT 1957,GDR,1,Karl Marx Stadt (GDR),12 AUG 1979,1113
1,6701,13:26.88,Terry THORNTON,23 SEP 1967,RSA,1,Stellenbosch (RSA),08 NOV 1986,1113
2,6701,13:26.88,Shadrack HOFF,19 MAY 1973,RSA,1,Stellenbosch (RSA),18 FEB 2000,1113
3,6701,13:26.88,Lucas Kimeli ROTICH,16 APR 1990,KEN,7,Daegu (KOR),25 SEP 2009,1113
4,6701,13:26.88,Nicholas CHEPSEBA,12 OCT 1994,KEN,4f2,Heusden-Zolder (BEL),07 JUL 2012,1113
5,6701,13:26.88,Ben TRUE,29 DEC 1985,USA,7f1,"Irvine, CA (USA)",15 MAY 2021,1113
6,6707,13:26.89,Jack BUCKNER,22 SEP 1961,GBR,4,"Estadio Olímpico, Barcelona (ESP)",10 SEP 1989,1113
7,6707,13:26.89,Shadrack HOFF,19 MAY 1973,RSA,1,Stellenbosch (RSA),16 FEB 1996,1113
8,6707,13:26.89,Samson KIFLEMARIAM,23 JAN 1984,ERI,1,Bilbao (ESP),19 JUN 2004,1113
9,6707,13:26.89,Bernard LAGAT,12 DEC 1974,USA,9,"National Stadium, Beijing (CHN)",23 AUG 2008,1113
10,6707,13:26.89,Chesari Kirui JACOB,06 APR 1984,KEN,5,Nairobi (KEN),16 JUL 2011,1113
11,6707,13:26.89,Nassim HASSAOUS,23 MAR 1994,ESP,4,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",18 MAY 2023,1113
12,6713,13:26.9h,Jerzy KOWOL,15 FEB 1951,POL,4,Christchurch (NZL),21 JAN 1978,1113
13,6713,13:26.9h,Emiel PUTTEMANS,08 OCT 1947,BEL,2,Bordeaux (FRA),22 MAY 1981,1113
14,6713,13:26.90,Khoudir AGGOUNE,05 JAN 1981,ALG,9,Heusden-Zolder (BEL),20 JUL 2002,1113
15,6713,13:26.90,Jonathon RILEY,29 DEC 1978,USA,6,"Eugene, OR (USA)",26 JUN 2009,1113
16,6713,13:26.90,Kensuke TAKEZAWA,11 OCT 1986,JPN,6,Barcelona (ESP),25 JUL 2009,1113
17,6713,13:26.90,Trevor DUNBAR,29 APR 1991,USA,3,"Eugene, OR (USA)",13 JUN 2014,1113
18,6713,13:26.90,Benard KIBET,25 NOV 1999,KEN,3f15,"Municipal Sayagatani Stadium, Kitakyushu (JPN)",15 OCT 2022,1113
