"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
57,4795,45.25,Jonathan BORLÉE,22 FEB 1988,BEL,4h5,"National Stadium, Beijing (CHN)",18 AUG 2008,1162
58,4795,45.25,Jonathan BORLÉE,22 FEB 1988,BEL,1sf1,"Fayetteville, AR (USA)",12 JUN 2009,1162
59,4795,45.25,David GILLICK,09 JUL 1983,IRL,4,"Letzigrund, Zürich (SUI)",28 AUG 2009,1162
60,4795,45.25,Donald BLAIR-SANFORD,05 FEB 1987,USA,1f3,"Austin, TX (USA)",28 MAY 2010,1162
61,4795,45.25,Leslie DJHONE,18 MAR 1981,FRA,2f1,La Chaux-de-Fonds (SUI),04 JUL 2010,1162
62,4795,45.25,Tony MCQUAY,16 APR 1990,USA,1h4,"Hayward Field, Eugene, OR (USA)",23 JUN 2011,1162
63,4795,45.25,Manteo MITCHELL,06 JUL 1987,USA,1f1,"Auburn, AL (USA)",07 APR 2012,1162
64,4795,45.25,Isaac MAKWALA,24 SEP 1985,BOT,1,Porto Novo (BEN),29 JUN 2012,1162
65,4795,45.25,Hederson ALVES ESTEFANI,11 SEP 1991,BRA,1,São Paulo (BRA),29 JUN 2012,1162
66,4795,45.25,Errol NOLAN,18 AUG 1991,USA,4,Kingston (JAM),01 JUL 2012,1162
67,4795,45.25,James HARRIS,18 SEP 1991,USA,1,"Raleigh, NC (USA)",20 APR 2013,1162
68,4795,45.25,Manteo MITCHELL,06 JUL 1987,USA,2,"Moratalaz, Madrid (ESP)",13 JUL 2013,1162
69,4795,45.25,Luguelín SANTOS,12 NOV 1992,DOM,2,"Olympiastadion, Stockholm (SWE)",22 AUG 2013,1162
70,4795,45.25,Rusheen MCDONALD,17 AUG 1992,JAM,2,Kingston (JAM),29 JUN 2014,1162
71,4795,45.25,Martyn ROONEY,03 APR 1987,GBR,3,"Alexander Stadium, Birmingham (GBR)",24 AUG 2014,1162
72,4795,45.25,Christopher BROWN,15 OCT 1978,BAH,5,"Letzigrund, Zürich (SUI)",28 AUG 2014,1162
73,4795,45.25,Matthew HUDSON-SMITH,26 OCT 1994,GBR,1f1,Rehlingen (GER),25 MAY 2015,1162
74,4795,45.25,Clayton PARROS,11 DEC 1990,USA,5sf1,"Hayward Field, Eugene, OR (USA)",26 JUN 2015,1162
75,4795,45.25,Edino STEELE,01 JUN 1987,JAM,4,Kingston (JAM),28 JUN 2015,1162
76,4795,45.25,Pavel IVASHKO,16 NOV 1994,RUS,5h1,"National Stadium, Beijing (CHN)",23 AUG 2015,1162
77,4795,45.25,Winston GEORGE,19 MAY 1987,GUY,5h6,"National Stadium, Beijing (CHN)",23 AUG 2015,1162
78,4795,45.25,Diego PALOMEQUE,05 DEC 1993,COL,1f2,Medellín (COL),30 APR 2016,1162
79,4795,45.25,Bralon TAPLIN,08 MAY 1992,GRN,5,"Alexander Stadium, Birmingham (GBR)",05 JUN 2016,1162
80,4795,45.25,Alonzo RUSSELL,08 FEB 1992,BAH,2,Nassau (BAH),25 JUN 2016,1162
81,4795,45.25,Nathon ALLEN,28 OCT 1995,JAM,1h3,"Columbia, SC (USA)",12 MAY 2017,1162
82,4795,45.25,Nathan STROTHER,06 SEP 1995,USA,5sf2,"Sacramento, CA (USA)",23 JUN 2017,1162
83,4795,45.25,Kahmari MONTGOMERY,16 AUG 1997,USA,1qf2,"Sacramento, CA (USA)",25 MAY 2018,1162
84,4795,45.25,Lucas BÚA,12 JAN 1994,ESP,1f1,Huelva (ESP),08 JUN 2018,1162
85,4795,45.25,Ludvy VAILLANT,15 MAR 1995,FRA,1,Fort-de-France (FRA),09 JUN 2018,1162
86,4795,45.25,Mikhail LITVIN,05 JAN 1996,KAZ,3,Doha (QAT),22 APR 2019,1162
87,4795,45.25,Wilbert LONDON,17 AUG 1997,USA,1f4,"Fayetteville, AR (USA)",26 APR 2019,1162
88,4795,45.25,Rusheen MCDONALD,17 AUG 1992,JAM,1sf2,Kingston (JAM),22 JUN 2019,1162
89,4795,45.25,Yousef KARAM,15 JUL 1993,KUW,2,"Stadio Olimpico, Roma (ITA)",17 SEP 2020,1162
90,4795,45.25,Christopher BAILEY,29 JAN 2000,USA,1f1,"Florida State University - Mike Long Track, Tallahassee, FL (USA)",26 MAR 2021,1162
91,4795,45.25,Johnnie BLOCKBURGER,12 JUL 2002,USA,1f1,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",01 MAY 2021,1162
92,4795,45.25,Wayde VAN NIEKERK,15 JUL 1992,RSA,3h4,"National Stadium, Tokyo (JPN)",01 AUG 2021,1162
93,4795,45.25,Emmanuel BAMIDELE,06 JUL 1999,NGR,2f2,"Cushing Stadium, College Station, TX (USA)",02 APR 2022,1162
94,4795,45.25,Champion ALLISON,05 NOV 1998,USA,1h5,"Ole Miss T&F Complex, Oxford, MS (USA)",13 MAY 2022,1162
95,4795,45.25,Leungo SCOTCH,28 FEB 1996,BOT,1h2,"Francistown Stadion, Francistown (BOT)",14 MAY 2022,1162
96,4795,45.25,Richard KUYKENDOLL,1999,USA,2,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",15 MAY 2022,1162
97,4795,45.25,Brian HERRON,24 NOV 2000,USA,2h1,"John McDonnell Field, Fayetteville, AR (USA)",27 MAY 2022,1162
98,4795,45.25,Trevor BASSITT,26 FEB 1998,USA,1f2,"Percy Beard Track, Gainesville, FL (USA)",15 APR 2023,1162
99,4795,45.25,Jenoah MCKIVER,03 APR 2002,USA,2f1,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",29 APR 2023,1162
0,4795,45.25,Ryan WILLIE,24 JUN 2002,USA,1h2,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",12 MAY 2023,1162
1,4795,45.25,Justin ROBINSON,30 MAR 2002,USA,2h4,"Hilmer Lodge Stadium, Walnut, CA (USA)",13 MAY 2023,1162
2,4795,45.25,Myles MISENER-DALEY,06 MAR 2001,CAN,5,"Hilmer Lodge Stadium, Walnut, CA (USA)",14 MAY 2023,1162
3,4795,45.25,William JONES,,USA,1h1,"Hornet Stadium - Sac St., Sacramento, CA (USA)",26 MAY 2023,1162
4,4795,45.25,Alex HAYDOCK-WILSON,28 JUL 1999,GBR,5f1,"Stadion Śląski, Chorzów (POL)",23 JUN 2023,1162
5,4906,45.26,Robert TAYLOR,29 APR 1953,USA,4,"Eugene, OR (USA)",21 JUN 1975,1162
6,4906,45.26,Maurice PEOPLES,17 DEC 1950,USA,5,"Eugene, OR (USA)",21 JUN 1975,1162
7,4906,45.26,Rick MITCHELL,24 MAR 1955,AUS,1,Stuttgart (GER),12 JUL 1980,1162
8,4906,45.26,Mauro ZULIANI,23 JUL 1959,ITA,2,"Stadio Olimpico, Roma (ITA)",05 SEP 1981,1162
9,4906,45.26,Bert CAMERON,16 NOV 1959,JAM,1,"Dallas, TX (USA)",16 APR 1983,1162
10,4906,45.26,Cliff WILEY,21 MAY 1955,USA,6,"Colorado Springs, CO (USA)",02 JUL 1983,1162
11,4906,45.26,Bert CAMERON,16 NOV 1959,JAM,1,Bruxelles (BEL),26 AUG 1983,1162
12,4906,45.26,Alan INGRAHAM,07 MAR 1962,BAH,2,"Austin, TX (USA)",12 MAY 1984,1162
13,4906,45.26,Innocent EGBUNIKE,30 NOV 1961,NGR,1qf2,"Memorial Coliseum, Los Angeles, CA (USA)",05 AUG 1984,1162
14,4906,45.26,Darren CLARK,06 SEP 1965,AUS,3sf1,"Memorial Coliseum, Los Angeles, CA (USA)",06 AUG 1984,1162
15,4906,45.26,Walter MCCOY,15 NOV 1958,USA,1f1,Rieti (ITA),02 SEP 1984,1162
16,4906,45.26,Devon MORRIS,22 JAN 1961,JAM,1,"Hillsdale, MI (USA)",25 MAY 1985,1162
17,4906,45.26,Phil BROWN,06 JAN 1962,GBR,1,Antrim (GBR),26 MAY 1985,1162
18,4906,45.26,Dennis MITCHELL,20 FEB 1966,USA,1,"Tampa, FL (USA)",12 APR 1986,1162
19,4906,45.26,Roberto HERNÁNDEZ,06 MAR 1967,CUB,2f1,Budapest (HUN),06 JUL 1987,1162
20,4906,45.26,Marcel ARNOLD,17 JAN 1962,SUI,5sf1,"Stadio Olimpico, Roma (ITA)",01 SEP 1987,1162
21,4906,45.26,Danny EVERETT,01 NOV 1966,USA,2,Rieti (ITA),08 SEP 1987,1162
22,4906,45.26,Roberto HERNÁNDEZ,06 MAR 1967,CUB,1,Celje (SLO),16 JUN 1988,1162
23,4906,45.26,Butch REYNOLDS,08 JUN 1964,USA,1,Edinburgh (GBR),29 JUL 1988,1162
24,4906,45.26,Derek REDMOND,03 SEP 1965,GBR,2,Bruxelles (BEL),19 AUG 1988,1162
25,4906,45.26,Tyrone KEMP,04 APR 1969,USA,1,"Gainesville, FL (USA)",14 MAY 1989,1162
26,4906,45.26,Gabriel TIACOH,10 SEP 1963,CIV,2,Madrid (ESP),09 JUN 1989,1162
27,4906,45.26,Mohamed AL MALKY,01 DEC 1962,OMA,1,Budapest (HUN),08 AUG 1989,1162
28,4906,45.26,Mohamed AL MALKY,01 DEC 1962,OMA,4,"Estadio Olímpico, Barcelona (ESP)",09 SEP 1989,1162
29,4906,45.26,Gabriel LUKE,26 NOV 1969,USA,2sf1,"Durham, NC (USA)",01 JUN 1990,1162
30,4906,45.26,Antonio PETTIGREW,03 NOV 1967,USA,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",12 JUL 1990,1162
31,4906,45.26,Antonio MCKAY,09 FEB 1964,USA,4,Köln (GER),19 AUG 1990,1162
32,4906,45.26,David GRINDLEY,29 OCT 1972,GBR,4,"Crystal Palace, London (GBR)",23 JUL 1993,1162
33,4906,45.26,Stéphane DIAGANA,23 JUL 1969,FRA,1,Annecy (FRA),25 JUL 1993,1162
34,4906,45.26,Samson KITUR,25 FEB 1966,KEN,5,Bruxelles (BEL),03 SEP 1993,1162
35,4906,45.26,Bobang PHIRI,05 MAY 1968,RSA,2,Secunda (RSA),06 MAY 1994,1162
36,4906,45.26,Udeme EKPEYONG,28 MAR 1973,NGR,2,"Odessa, TX (USA)",21 MAY 1994,1162
37,4906,45.26,Samson KITUR,25 FEB 1966,KEN,2,"New York, NY (USA)",22 MAY 1994,1162
38,4906,45.26,Antonio PETTIGREW,03 NOV 1967,USA,2,Paris (FRA),03 SEP 1994,1162
39,4906,45.26,Antonio PETTIGREW,03 NOV 1967,USA,1,"Crystal Palace, London (GBR)",10 SEP 1994,1162
40,4906,45.26,Calvin HARRISON,20 JAN 1974,USA,8,"Walnut, CA (USA)",21 APR 1996,1162
41,4906,45.26,Darnell HALL,26 SEP 1971,USA,2,San José (USA),01 JUN 1996,1162
42,4906,45.26,Troy DOUGLAS,30 NOV 1962,BER,4qf1,"Olympic Stadium, Atlanta, GA (USA)",27 JUL 1996,1162
43,4906,45.26,Arnaud MALHERBE,20 NOV 1972,RSA,5qf1,"Olympic Stadium, Atlanta, GA (USA)",27 JUL 1996,1162
44,4906,45.26,Michael MCDONALD,17 MAR 1975,JAM,3qf4,"Olympic Stadium, Atlanta, GA (USA)",27 JUL 1996,1162
45,4906,45.26,Arnaud MALHERBE,20 NOV 1972,RSA,1,Potchefstroom (RSA),08 MAR 1997,1162
46,4906,45.26,Tavanda CHIWIRA,27 AUG 1974,ZIM,1,Vancouver (CAN),19 MAY 1997,1162
47,4906,45.26,Jamie BAULCH,03 MAY 1973,GBR,1,Nürnberg (GER),13 JUN 1997,1162
48,4906,45.26,Tyree WASHINGTON,28 AUG 1976,USA,2,Paris (FRA),25 JUN 1997,1162
49,4906,45.26,Robert MAĆKOWIAK,13 MAY 1970,POL,2qf1,"Olympic Stadium, Athina (GRE)",03 AUG 1997,1162
50,4906,45.26,Clement CHUKWU,07 JUL 1973,NGR,5sf2,"Olympic Stadium, Athina (GRE)",04 AUG 1997,1162
51,4906,45.26,Danny MCCRAY,11 MAR 1974,USA,7,"Stade Louis II, Monaco (MON)",08 AUG 1998,1162
52,4906,45.26,Michael MCDONALD,17 MAR 1975,JAM,4,Bruxelles (BEL),28 AUG 1998,1162
53,4906,45.26,Iwan THOMAS,05 JAN 1974,GBR,qf,Kuala Lumpur (MAS),16 SEP 1998,1162
54,4906,45.26,Ibrahima WADE,06 SEP 1968,SEN,2,Malles Venosta (ITA),17 JUL 1999,1162
55,4906,45.26,Mark RICHARDSON,26 JUL 1972,GBR,3h1,"La Cartuja, Sevilla (ESP)",22 AUG 1999,1162
56,4906,45.26,James DAVIS,19 MAR 1976,USA,1,"Sacramento, CA (USA)",22 APR 2000,1162
57,4906,45.26,Johnny COLLINS,27 JUL 1979,USA,1,"El Paso, TX (USA)",20 MAY 2000,1162
58,4906,45.26,Gregory HAUGHTON,10 NOV 1973,JAM,6,"Eugene, OR (USA)",24 JUN 2000,1162
59,4906,45.26,Danny MCFARLANE,14 FEB 1972,JAM,2,Kingston (JAM),22 JUL 2000,1162
60,4906,45.26,Dmitriy GOLOVASTOV,14 JUL 1971,RUS,5,Yokohama (JPN),09 SEP 2000,1162
61,4906,45.26,Hendrick MOKGANYETSI,07 SEP 1975,RSA,6,"Olympic Stadium, Sydney (AUS)",25 SEP 2000,1162
62,4906,45.26,Jun OSAKADA,02 APR 1974,JPN,1,Tokyo (JPN),10 JUN 2001,1162
63,4906,45.26,Hamdan Odha AL BISHI,05 MAY 1981,KSA,1,"Stadion Rošický, Praha (CZE)",18 JUN 2001,1162
64,4906,45.26,Leonard BYRD,17 MAR 1975,USA,1,"Eugene, OR (USA)",23 JUN 2001,1162
65,4906,45.26,Leonard BYRD,17 MAR 1975,USA,3,Osaka (JPN),11 MAY 2002,1162
66,4906,45.26,Marcus LA GRANGE,12 DEC 1977,RSA,4,Rethymno (GRE),07 JUL 2002,1162
67,4906,45.26,Sofiane LABIDI,29 SEP 1977,TUN,1,Namur (BEL),26 JUL 2002,1162
68,4906,45.26,Gregory HAUGHTON,10 NOV 1973,JAM,5,"Olympiastadion, Berlin (GER)",06 SEP 2002,1162
69,4906,45.26,Alleyne FRANCIQUE,07 JUN 1976,GRN,6,"Olympiastadion, Berlin (GER)",06 SEP 2002,1162
70,4906,45.26,Hamdan Odha AL BISHI,05 MAY 1981,KSA,1h1,Busan (KOR),07 OCT 2002,1162
71,4906,45.26,Tyree WASHINGTON,28 AUG 1976,USA,1h,"Palo Alto, CA (USA)",19 JUN 2003,1162
72,4906,45.26,Ezra SAMBU,04 SEP 1978,KEN,1,Nairobi (KEN),12 JUL 2003,1162
73,4906,45.26,Darold WILLIAMSON,19 FEB 1983,USA,6,"Austin, TX (USA)",12 JUN 2004,1162
74,4906,45.26,Otis HARRIS,30 JUN 1982,USA,1,"Chapel Hill, NC (USA)",26 JUN 2004,1162
75,4906,45.26,Leslie DJHONE,18 MAR 1981,FRA,4,"Stade Louis II, Monaco (MON)",18 SEP 2004,1162
76,4906,45.26,Sanjay AYRE,19 JUN 1980,JAM,3,Kingston (JAM),07 MAY 2005,1162
77,4906,45.26,Brandon SIMPSON,06 SEP 1981,BRN,1f2,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2005,1162
78,4906,45.26,Alleyne FRANCIQUE,07 JUN 1976,GRN,5,Zürich (SUI),19 AUG 2005,1162
79,4906,45.26,Xavier CARTER,08 DEC 1985,USA,1,"Fayetteville, AR (USA)",14 MAY 2006,1162
80,4906,45.26,LaShawn MERRITT,27 JUN 1986,USA,1h2,"Indianapolis, IN (USA)",22 JUN 2006,1162
81,4906,45.26,David NEVILLE,01 JUN 1984,USA,2h4,"Indianapolis, IN (USA)",22 JUN 2006,1162
82,4906,45.26,Xavier CARTER,08 DEC 1985,USA,2,Glasgow (GBR),03 JUN 2007,1162
83,4906,45.26,Andrae WILLIAMS,12 JUL 1983,BAH,3,Nassau (BAH),23 JUN 2007,1162
84,4906,45.26,David NEVILLE,01 JUN 1984,USA,2,"Stade Louis II, Monaco (MON)",28 JUL 2009,1162
85,4906,45.26,Tavaris TATE,21 DEC 1990,USA,1f1,"Columbus, OH (USA)",01 MAY 2010,1162
86,4906,45.26,Demetrius PINDER,13 FEB 1989,BAH,1f1,"Gainesville, FL (USA)",16 APR 2011,1162
87,4906,45.26,Calvin SMITH,10 DEC 1987,USA,2sf1,"Hayward Field, Eugene, OR (USA)",24 JUN 2011,1162
88,4906,45.26,Dane HYATT,22 JAN 1984,JAM,1sf1,Kingston (JAM),30 JUN 2012,1162
89,4906,45.26,Josh MANCE,21 MAR 1992,USA,3,"Stadio Olimpico, Roma (ITA)",06 JUN 2013,1162
90,4906,45.26,Tony MCQUAY,16 APR 1990,USA,1h2,"Drake Stadium, Des Moines, IA (USA)",20 JUN 2013,1162
91,4906,45.26,Javere BELL,20 SEP 1992,JAM,1sf2,Kingston (JAM),22 JUN 2013,1162
92,4906,45.26,LaToy WILLIAMS,28 MAY 1988,BAH,2,Nassau (BAH),22 JUN 2013,1162
93,4906,45.26,Youssef Ahmed MASRAHI,31 DEC 1987,KSA,5,"Letzigrund, Zürich (SUI)",29 AUG 2013,1162
94,4906,45.26,Jonathan BORLÉE,22 FEB 1988,BEL,6,"Letzigrund, Zürich (SUI)",29 AUG 2013,1162
95,4906,45.26,Brycen SPRATLING,10 MAR 1992,USA,1f1,Dublin (IRL),11 JUL 2014,1162
96,4906,45.26,Alberth BRAVO,29 AUG 1987,VEN,1,Lima (PER),12 JUN 2015,1162
97,4906,45.26,Tony MCQUAY,16 APR 1990,USA,3,"Icahn Stadium, New York, NY (USA)",13 JUN 2015,1162
98,4906,45.26,Mame-Ibra ANNE,07 NOV 1989,FRA,2f1,"Olympic Stadium, Cheboksary (RUS)",20 JUN 2015,1162
99,4906,45.26,Steven GARDINER,12 SEP 1995,BAH,2h5,"National Stadium, Beijing (CHN)",23 AUG 2015,1162
0,4906,45.26,Kévin BORLÉE,22 FEB 1988,BEL,2,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",22 MAY 2016,1162
1,4906,45.26,Donald BLAIR-SANFORD,05 FEB 1987,ISR,1,Tel Aviv (ISR),22 JUN 2016,1162
2,4906,45.26,Javon FRANCIS,14 DEC 1994,JAM,1sf3,Kingston (JAM),02 JUL 2016,1162
3,4906,45.26,Kévin BORLÉE,22 FEB 1988,BEL,1sf1,"Olympisch Stadion, Amsterdam (NED)",07 JUL 2016,1162
4,4906,45.26,Wayde VAN NIEKERK,15 JUL 1992,RSA,1h3,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1162
5,4906,45.26,Matthew HUDSON-SMITH,26 OCT 1994,GBR,3h6,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1162
6,4906,45.26,Liemarvin BONEVACIA,05 APR 1989,NED,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 2016,1162
7,4906,45.26,Karabo SIBANDA,02 JUL 1998,BOT,1,Orapa (BOT),28 JAN 2017,1162
8,4906,45.26,Demish GAYE,20 JAN 1993,JAM,1sf3,Kingston (JAM),22 JUN 2017,1162
9,4906,45.26,Brian GREGAN,31 DEC 1989,IRL,1f1,Dublin (IRL),12 JUL 2017,1162
10,4906,45.26,Quintaveon POOLE,11 OCT 1996,USA,3f6,"Waco, TX (USA)",21 APR 2018,1162
11,4906,45.26,Asa GUEVARA,20 DEC 1995,TTO,1,"Houston, TX (USA)",13 MAY 2018,1162
12,4906,45.26,Davide RE,16 MAR 1993,ITA,1,Tarragona (ESP),28 JUN 2018,1162
13,4906,45.26,My'Lik KERLEY,06 JUN 1996,USA,5sf1,"Drake Stadium, Des Moines, IA (USA)",26 JUL 2019,1162
14,4906,45.26,Machel CEDENIO,06 SEP 1995,TTO,1h1,"Khalifa International Stadium, Doha (QAT)",01 OCT 2019,1162
15,4906,45.26,Abbas Abubakar ABBAS,17 MAY 1996,BRN,6sf1,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019,1162
16,4906,45.26,Ricky PETRUCCIANI,30 JUN 2000,SUI,6sf1,"National Stadium, Tokyo (JPN)",02 AUG 2021,1162
17,4906,45.26,Ryan WILLIE,24 JUN 2002,USA,1h2,"Billy Hayes T& F Complex, Bloomington, IN (USA)",27 MAY 2022,1162
18,4906,45.26,Christopher O'DONNELL,17 MAY 1998,IRL,2f1,"Estadio Vallehermoso, Madrid (ESP)",18 JUN 2022,1162
19,4906,45.26,Kévin BORLÉE,22 FEB 1988,BEL,5sf3,"Hayward Field, Eugene, OR (USA)",20 JUL 2022,1162
20,4906,45.26,Davide RE,16 MAR 1993,ITA,1h2,"Olympiastadion, München (GER)",15 AUG 2022,1162
21,4906,45.26,Ricky PETRUCCIANI,30 JUN 2000,SUI,2h2,"Olympiastadion, München (GER)",15 AUG 2022,1162
22,4906,45.26,Khaleb MCRAE,09 SEP 2000,USA,1h4,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",12 MAY 2023,1162
23,4906,45.26,Rusheen MCDONALD,17 AUG 1992,JAM,2,"Grand Bahama Sports Complex, Freeport (BAH)",13 MAY 2023,1162
24,4906,45.26,William JONES,,USA,1pr5,"Hornet Stadium - Sac St., Sacramento, CA (USA)",24 MAY 2023,1162
25,4906,45.26,Fuga SATO,01 JUN 1996,JPN,2,"Yanmar Stadium Nagai, Osaka (JPN)",04 JUN 2023,1162
26,5027,45.27,Horst-Rüdiger SCHLÖSKE,1946,FRG,1h8,"Olympiastadion, München (GER)",03 SEP 1972,1161
27,5027,45.27,Willie SMITH,28 FEB 1956,USA,1sf2,"Eugene, OR (USA)",02 JUN 1978,1161
28,5027,45.27,Harald SCHMID,29 SEP 1957,FRG,1,Fürth (GER),26 MAY 1980,1161
29,5027,45.27,Hartmut WEBER,17 OCT 1960,FRG,1,London (GBR),23 JUN 1981,1161
30,5027,45.27,Bert CAMERON,16 NOV 1959,JAM,3,"Stadio Olimpico, Roma (ITA)",05 SEP 1981,1161
31,5027,45.27,Bert CAMERON,16 NOV 1959,JAM,1sf1,La Habana (CUB),08 AUG 1982,1161
32,5027,45.27,Bert CAMERON,16 NOV 1959,JAM,1,London (GBR),20 AUG 1982,1161
33,5027,45.27,Bert CAMERON,16 NOV 1959,JAM,1h3,"Houston, TX (USA)",02 JUN 1983,1161
34,5027,45.27,Darren CLARK,06 SEP 1965,AUS,1,Sydney (AUS),22 JAN 1984,1161
35,5027,45.27,Raymond PIERRE,19 SEP 1967,USA,1,"Waco, TX (USA)",17 APR 1987,1161
36,5027,45.27,Raymond PIERRE,19 SEP 1967,USA,4sf1,San José (USA),26 JUN 1987,1161
37,5027,45.27,Jens CARLOWITZ,08 AUG 1964,GDR,1qf4,"Stadio Olimpico, Roma (ITA)",31 AUG 1987,1161
38,5027,45.27,Andrew VALMON,01 JAN 1965,USA,1,Madrid (ESP),07 JUN 1988,1161
39,5027,45.27,Roberto HERNÁNDEZ,06 MAR 1967,CUB,1,Bratislava (TCH),09 JUN 1988,1161
40,5027,45.27,Todd BENNETT,06 JUL 1962,GBR,3,Birmingham (GBR),07 AUG 1988,1161
41,5027,45.27,Ralf LÜBKE,17 JUN 1965,FRG,1f2,Köln (GER),21 AUG 1988,1161
42,5027,45.27,Tomasz JĘDRUSIK,03 FEB 1969,POL,4qf1,"Olympic Stadium, Jamsil, Seoul (KOR)",25 SEP 1988,1161
43,5027,45.27,Gerson DE SOUZA,02 JAN 1959,BRA,7sf1,"Olympic Stadium, Jamsil, Seoul (KOR)",26 SEP 1988,1161
44,5027,45.27,Keith MOUTON,07 JUN 1967,USA,1,"Houston, TX (USA)",06 MAY 1989,1161
45,5027,45.27,Howard BURNETT,08 MAR 1961,JAM,2,Rovereto (ITA),21 AUG 1990,1161
46,5027,45.27,Jens CARLOWITZ,08 AUG 1964,GDR,3,"Poljud Stadion, Split (CRO)",30 AUG 1990,1161
47,5027,45.27,Alvin DANIEL,30 JUN 1968,TTO,2,Stockholm (SWE),02 JUL 1992,1161
48,5027,45.27,Susumu TAKANO,21 MAY 1961,JPN,2qf2,"Estadio Olímpico, Barcelona (ESP)",02 AUG 1992,1161
49,5027,45.27,Bobang PHIRI,05 MAY 1968,RSA,3qf4,"Estadio Olímpico, Barcelona (ESP)",02 AUG 1992,1161
50,5027,45.27,Tony MILLER,12 FEB 1971,USA,1h1,"Boise, ID (USA)",02 JUN 1994,1161
51,5027,45.27,Norberto TÉLLEZ,23 DEC 1972,CUB,4,Madrid (ESP),06 SEP 1994,1161
52,5027,45.27,Samson KITUR,25 FEB 1966,KEN,3sf2,"Ullevi Stadium, Göteborg (SWE)",07 AUG 1995,1161
53,5027,45.27,Alvin HARRISON,20 JAN 1974,USA,2,"Fresno, CA (USA)",13 APR 1996,1161
54,5027,45.27,Derek MILLS,09 JUL 1972,USA,4,"Eugene, OR (USA)",26 MAY 1996,1161
55,5027,45.27,Antonio PETTIGREW,03 NOV 1967,USA,3qf,"Atlanta, GA (USA)",16 JUN 1996,1161
56,5027,45.27,Obea MOORE,10 JAN 1979,USA,1,"SIAC Homebush, Sydney (AUS)",23 AUG 1996,1161
57,5027,45.27,Mark RICHARDSON,26 JUL 1972,GBR,1,Padova (ITA),08 JUN 1997,1161
58,5027,45.27,Davian CLARKE,30 APR 1976,JAM,3qf3,"Olympic Stadium, Athina (GRE)",03 AUG 1997,1161
59,5027,45.27,Jerome YOUNG,14 AUG 1976,USA,5,St. Louis (USA),25 JUL 1998,1161
60,5027,45.27,Sanderlei Claro PARRELA,07 OCT 1974,BRA,1,Thessaloniki (GRE),27 JUL 1998,1161
61,5027,45.27,Steve LEWIS,16 MAY 1969,USA,2,Malmö (SWE),03 AUG 1998,1161
62,5027,45.27,Avard MONCUR,02 NOV 1978,BAH,1,"Knoxville, TN (USA)",01 MAY 1999,1161
63,5027,45.27,Mark RICHARDSON,26 JUL 1972,GBR,2,"Eugene, OR (USA)",30 MAY 1999,1161
64,5027,45.27,Avard MONCUR,02 NOV 1978,BAH,1,Nassau (BAH),19 JUN 1999,1161
65,5027,45.27,Kenneth HARNDEN,31 MAR 1973,ZIM,2,Oslo (NOR),30 JUN 1999,1161
66,5027,45.27,Sanderlei Claro PARRELA,07 OCT 1974,BRA,3,Oslo (NOR),30 JUN 1999,1161
67,5027,45.27,Tomasz CZUBAK,16 DEC 1973,POL,2qf2,"La Cartuja, Sevilla (ESP)",23 AUG 1999,1161
68,5027,45.27,Davian CLARKE,30 APR 1976,JAM,1,Falköping (SWE),15 AUG 2000,1161
69,5027,45.27,Rohan Pradeep KUMARA,10 MAR 1975,SRI,1,Colombo (SRI),20 AUG 2000,1161
70,5027,45.27,Davian CLARKE,30 APR 1976,JAM,1,Bridgetown (BAR),19 MAY 2001,1161
71,5027,45.27,Ingo SCHULTZ,26 JUL 1975,GER,3,Jena (GER),02 JUN 2001,1161
72,5027,45.27,Sanderlei Claro PARRELA,07 OCT 1974,BRA,1,Nürnberg (GER),17 JUN 2001,1161
73,5027,45.27,Marc RAQUIL,02 APR 1977,FRA,1,Bron (FRA),21 JUL 2001,1161
74,5027,45.27,Robert MAĆKOWIAK,13 MAY 1970,POL,3h1,"Commonwealth Stadium, Edmonton (CAN)",04 AUG 2001,1161
75,5027,45.27,Marcus LA GRANGE,12 DEC 1977,RSA,1,Cape Town (RSA),08 MAR 2002,1161
76,5027,45.27,Christopher BROWN,15 OCT 1978,BAH,2,"Walnut, CA (USA)",21 APR 2002,1161
77,5027,45.27,Félix SÁNCHEZ,30 AUG 1977,DOM,3,"Hayward Field, Eugene, OR (USA)",26 MAY 2002,1161
78,5027,45.27,Alleyne FRANCIQUE,07 JUN 1976,GRN,1,St. George's (GRN),05 JUL 2003,1161
79,5027,45.27,Marc RAQUIL,02 APR 1977,FRA,2,"Olympiastadion, Berlin (GER)",10 AUG 2003,1161
