"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
58,2055,1:21:42,Dmitriy YESIPCHUK,17 NOV 1974,RUS,5.0,Cheboksary (RUS),12 JUN 2004,1154
59,2055,1:21:42,Shucai XING,04 AUG 1984,CHN,9.0,Nanning (CHN),25 FEB 2005,1154
60,2055,1:21:42,Rafał AUGUSTYN,14 MAY 1984,POL,5.0,Rumia (POL),12 JUN 2005,1154
61,2055,1:21:42,Aleksey KRONIN,23 OCT 1970,RUS,8.0,"Adler, Sochi (RUS)",19 FEB 2006,1154
62,2055,1:21:42,Zhiping WANG,11 DEC 1983,CHN,2.0,Baoji (CHN),20 MAR 2009,1154
63,2055,1:21:42,Francisco Javier FERNÁNDEZ,06 MAR 1977,ESP,1.0,Santa Eulària des Riu (ESP),28 MAR 2009,1154
64,2055,1:21:42,Ivan LOSEV,26 JAN 1986,UKR,2.0,Sumy (UKR),13 JUN 2009,1154
65,2055,1:21:42,Young-joon BYUN,20 MAR 1984,KOR,3.0,Nomi (JPN),11 MAR 2012,1154
66,2055,1:21:42,Bertrand MOULINET,06 JAN 1987,FRA,1.0,Saran (FRA),15 APR 2012,1154
67,2055,1:21:42,Carl DOHMANN,18 MAY 1990,GER,3.0,Naumburg (GER),18 MAY 2014,1154
68,2055,1:21:42,Dane BIRD-SMITH,15 JUL 1992,AUS,6.0,La Coruña (ESP),31 MAY 2014,1154
69,2055,1:21:42,Xianzhen SU,26 FEB 1995,CHN,10.0,Huangshan (CHN),04 MAR 2017,1154
70,2055,1:21:42,Yingchao GAO,18 JAN 1998,CHN,15.0,Nomi (JPN),17 MAR 2019,1154
71,2055,1:21:42,Yangjun ZHOU,17 OCT 1996,CHN,17.0,Huangshan (CHN),20 MAR 2021,1154
72,2055,1:21:42,Caio BONFIM,19 MAR 1991,BRA,2.0,Guayaquil (ECU),07 MAY 2021,1154
73,2055,1:21:42,Diego GARCÍA CARRERA,19 JAN 1996,ESP,7.0,Poděbrady (CZE),21 MAY 2023,1154
74,2075,1:21:43,Ralf KOWALSKY,22 MAR 1962,GDR,3.0,København (DEN),12 MAY 1984,1154
75,2075,1:21:43,Daniel GARCÍA CORDOVA,28 OCT 1971,MEX,1.0,"Olympic Stadium, Athina (GRE)",02 AUG 1997,1154
76,2075,1:21:43,Giovanni DE BENEDICTIS,08 JAN 1968,ITA,12.0,Eisenhüttenstadt (GER),17 JUN 2000,1154
77,2075,1:21:43,Michele DIDONI,07 MAR 1974,ITA,11.0,"Olympic Stadium, Sydney (AUS)",22 SEP 2000,1154
78,2075,1:21:43,Aigars FADEJEVS,27 DEC 1975,LAT,4.0,Sesto San Giovanni (ITA),01 MAY 2003,1154
79,2075,1:21:43,Marco GIUNGI,30 OCT 1974,ITA,16.0,Naumburg (GER),02 MAY 2004,1154
80,2075,1:21:43,Eric GUEVARA,25 AUG 1980,MEX,4.0,Ciudad Victoria (MEX),05 JUN 2004,1154
81,2075,1:21:43,Luke ADAMS,22 OCT 1976,AUS,10.0,"Olympiastadion, Helsinki (FIN)",06 AUG 2005,1154
82,2075,1:21:43,Siarhei CHARNOU,05 FEB 1979,BLR,7.0,Kraków (POL),24 MAY 2008,1154
83,2075,1:21:43,José Alessandro Bernardo BAGIO,16 APR 1981,BRA,14.0,"National Stadium, Beijing (CHN)",16 AUG 2008,1154
84,2075,1:21:43,João VIEIRA,20 FEB 1976,POR,9.0,"Olympiastadion, Berlin (GER)",15 AUG 2009,1154
85,2075,1:21:43,Isamu FUJISAWA,12 OCT 1987,JPN,4.0,Nomi (JPN),11 MAR 2012,1154
86,2075,1:21:43,Caio BONFIM,19 MAR 1991,BRA,4.0,Poděbrady (CZE),11 APR 2015,1154
87,2075,1:21:43,Julio César SALAZAR,08 JUL 1993,MEX,4.0,Taicang (CHN),01 MAY 2015,1154
88,2075,1:21:43,Lebogang SHANGE,01 AUG 1990,RSA,11.0,"National Stadium, Beijing (CHN)",23 AUG 2015,1154
89,2075,1:21:43,Kirill FROLOV,29 SEP 1993,RUS,6.0,Sochi (RUS),18 FEB 2017,1154
90,2075,1:21:43,Gabriel BORDIER,08 OCT 1997,FRA,8.0,Alytus (LTU),19 MAY 2019,1154
91,2075,1:21:43,Paul MCGRATH,07 MAR 2002,ESP,3.0,Pamplona (ESP),13 FEB 2022,1154
92,2075,1:21:43,Kento YOSHIKAWA,09 AUG 2001,JPN,8.0,"Rokko Island Konan Univ. West side, Kobe (JPN)",19 FEB 2023,1154
93,2094,1:21:44,Biliulfo ANDABLO,1965,MEX,8.0,"New York, NY (USA)",03 MAY 1987,1154
94,2094,1:21:44,Viktoras MESKAUSKAS,04 NOV 1970,URS,1.0,Alytus (LTU),04 MAY 1991,1154
95,2094,1:21:44,Igor KOLLÁR,26 JUN 1965,TCH,13.0,"National Stadium, Tokyo (JPN)",24 AUG 1991,1154
96,2094,1:21:44,Michele DIDONI,07 MAR 1974,ITA,4.0,Livorno (ITA),12 JUN 1994,1154
97,2094,1:21:44,Costică BĂLAN,25 AUG 1964,ROU,2.0,Békéscsaba (HUN),14 APR 1996,1154
98,2094,1:21:44,David MÁRQUEZ,13 OCT 1977,ESP,13.0,Eisenhüttenstadt (GER),17 JUN 2000,1154
99,2094,1:21:44,Michele DIDONI,07 MAR 1974,ITA,1.0,Dublin (IRL),12 JUL 2003,1154
0,2094,1:21:44,Vitali TALANKOU,29 APR 1982,BLR,3.0,Nesvizh (BLR),10 APR 2010,1154
1,2094,1:21:44,Andriy KOVENKO,25 NOV 1973,UKR,1.0,Dudince (SVK),26 MAR 2011,1154
2,2094,1:21:44,Takumi SAITO,23 MAR 1993,JPN,,Nomi (JPN),11 MAR 2012,1154
3,2094,1:21:44,Georgiy SHEIKO,24 AUG 1989,KAZ,4.0,Nomi (JPN),16 MAR 2014,1154
4,2094,1:21:44,Hyunsub KIM,31 MAY 1985,KOR,17.0,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1154
5,2094,1:21:44,Hagen POHLE,05 MAR 1992,GER,18.0,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016,1154
6,2094,1:21:44,Marius ŽIŪKAS,29 JUN 1985,LTU,,Adelaide (AUS),10 FEB 2019,1154
7,2094,1:21:44,Caio BONFIM,19 MAR 1991,BRA,4.0,Rio Maior (POR),06 APR 2019,1154
8,2094,1:21:44,Ivan LOSEV,26 JAN 1986,UKR,1.0,Ivano-Frankivsk (UKR),18 OCT 2020,1154
9,2094,1:21:44,Heng ZHONG,07 NOV 1995,CHN,9.0,Huangshan (CHN),20 MAR 2021,1154
10,2094,1:21:44,Jordy Rafael JIMÉNEZ ARROBO,11 FEB 1994,ECU,10.0,La Coruña (ESP),28 MAY 2022,1154
11,2094,1:21:44,Álvaro MARTÍN,18 JUN 1994,ESP,1.0,Córdoba (ESP),26 MAR 2023,1154
12,2113,1:21:45,Bernd GUMMELT,21 DEC 1963,GDR,2.0,Rostock (GER),24 JUN 1988,1153
13,2113,1:21:45,Walter ARENA,30 MAY 1964,ITA,7.0,L'Hospitalet (ESP),27 MAY 1989,1153
14,2113,1:21:45,Daniel PLAZA,03 JUL 1966,ESP,1.0,"Estadio Olímpico, Barcelona (ESP)",31 JUL 1992,1153
15,2113,1:21:45,Chaohong YU,03 NOV 1975,CHN,1.0,Chaoyang (CHN),26 MAY 2002,1153
16,2113,1:21:45,Jorge PINO,06 JUL 1969,CUB,1.0,Matanzas (CUB),30 JUL 2002,1153
17,2113,1:21:45,Xingde XU,12 JUN 1984,CHN,2.0,Qingdao (CHN),27 SEP 2003,1153
18,2113,1:21:45,João VIEIRA,20 FEB 1976,POR,17.0,Naumburg (GER),02 MAY 2004,1153
19,2113,1:21:45,José David DOMÍNGUEZ,29 JUL 1980,ESP,18.0,Naumburg (GER),02 MAY 2004,1153
20,2113,1:21:45,Tianping ZHANG,11 JAN 1982,CHN,10.0,Nanning (CHN),25 FEB 2005,1153
21,2113,1:21:45,Omar SEGURA,24 MAR 1981,MEX,2.0,Tijuana (MEX),19 MAR 2005,1153
22,2113,1:21:45,Hyunsub KIM,31 MAY 1985,KOR,1.0,Kimchun (KOR),22 OCT 2006,1153
23,2113,1:21:45,Jean Jacques NKOULOUKIDI,15 APR 1982,ITA,19.0,Cheboksary (RUS),10 MAY 2008,1153
24,2113,1:21:45,João VIEIRA,20 FEB 1976,POR,7.0,La Coruña (ESP),20 JUN 2009,1153
25,2113,1:21:45,Eder SÁNCHEZ,21 MAY 1986,MEX,5.0,Rio Maior (POR),10 APR 2010,1153
26,2113,1:21:45,João VIEIRA,20 FEB 1976,POR,2.0,La Coruña (ESP),01 JUN 2013,1153
27,2113,1:21:45,Diego GARCÍA CARRERA,19 JAN 1996,ESP,3.0,Renteria (ESP),22 MAR 2015,1153
28,2113,1:21:45,Wayne SNYMAN,08 MAR 1985,RSA,8.0,Adelaide (AUS),21 FEB 2016,1153
29,2113,1:21:45,Ricardo ORTIZ,07 FEB 1995,MEX,5.0,Taicang (CHN),23 APR 2016,1153
30,2113,1:21:45,Perseus KARLSTRÖM,02 MAY 1990,SWE,10.0,La Coruña (ESP),28 MAY 2016,1153
31,2113,1:21:45,Takayuki TANII,14 FEB 1983,JPN,8.0,Kobe (JPN),19 FEB 2017,1153
32,2113,1:21:45,Libo WANG,09 FEB 1997,CHN,11.0,Huangshan (CHN),04 MAR 2017,1153
33,2113,1:21:45,Vasiliy MIZINOV,29 DEC 1997,ANA,2.0,Alytus (LTU),08 JUN 2018,1153
34,2113,1:21:45,Marc TUR,30 NOV 1994,ESP,11.0,La Coruña (ESP),28 MAY 2022,1153
35,2113,1:21:45,Ever Jair PALMA OLIVARES,18 MAR 1992,MEX,7.0,Dudince (SVK),25 MAR 2023,1153
36,2137,1:21:46,Sándor URBANIK,15 DEC 1964,HUN,2.0,Békéscsaba (HUN),07 APR 1991,1153
37,2137,1:21:46,Robert KORZENIOWSKI,30 JUL 1968,POL,1.0,La Coruña (ESP),20 APR 1996,1153
38,2137,1:21:46,Bernardo SEGURA,11 FEB 1970,MEX,3.0,Tijuana (MEX),19 MAR 2005,1153
39,2137,1:21:46,Rafał DYŚ,14 JAN 1982,POL,6.0,Rumia (POL),12 JUN 2005,1153
40,2137,1:21:46,Viktor BURAYEV,23 AUG 1982,RUS,7.0,Cheboksary (RUS),17 JUN 2007,1153
41,2137,1:21:46,Yucheng HAN,16 DEC 1978,CHN,6.0,Beijing (CHN),18 APR 2008,1153
42,2137,1:21:46,Yafei CHU,09 MAY 1988,CHN,3.0,Xintai (CHN),23 OCT 2008,1153
43,2137,1:21:46,Valeriy FILIPCHUK,30 JUN 1991,RUS,3.0,Saransk (RUS),11 JUN 2011,1153
44,2137,1:21:46,Qi ZHAO,14 JAN 1993,CHN,5.0,Saransk (RUS),12 MAY 2012,1153
45,2137,1:21:46,José Mauricio ARTEAGA,08 AUG 1988,ECU,28.0,Taicang (CHN),04 MAY 2014,1153
46,2137,1:21:46,Xubao WEI,01 FEB 1993,CHN,1.0,Taicang (CHN),23 APR 2016,1153
47,2137,1:21:46,Guowen ZHU,20 AUG 1997,CHN,12.0,Huangshan (CHN),04 MAR 2017,1153
48,2137,1:21:46,Kevin CAMPION,23 MAY 1988,FRA,24.0,"Olympic Stadium, London (GBR)",13 AUG 2017,1153
49,2137,1:21:46,Stefano CHIESA,25 MAY 1996,ITA,4.0,Lugano (SUI),11 MAR 2018,1153
50,2137,1:21:46,Callum WILKINSON,14 MAR 1997,GBR,1.0,Leeds (GBR),30 JUN 2019,1153
51,2137,1:21:46,Matteo GIUPPONI,08 OCT 1988,ITA,2.0,Grottaglie (ITA),07 MAR 2021,1153
52,2137,1:21:46,Álvaro MARTÍN,18 JUN 1994,ESP,4.0,"Odori Park, Sapporo (JPN)",05 AUG 2021,1153
53,2137,1:21:46,Veli-Matti PARTANEN,28 OCT 1991,FIN,8.0,Dudince (SVK),25 MAR 2023,1153
54,2137,1:21:46,Tao QU,31 OCT 1999,CHN,12.0,Taicang (CHN),08 APR 2023,1153
55,2156,1:21:47,Simon BAKER,06 FEB 1958,AUS,11.0,"Olympic Stadium, Jamsil, Seoul (KOR)",23 SEP 1988,1153
56,2156,1:21:47,Gyula DUDÁS,20 AUG 1966,HUN,1.0,Békéscsaba (HUN),02 APR 1995,1153
57,2156,1:21:47,Daniel PLAZA,03 JUL 1966,ESP,2.0,La Coruña (ESP),20 APR 1996,1153
58,2156,1:21:47,Robert IHLY,05 MAY 1963,GER,32.0,Poděbrady (CZE),19 APR 1997,1153
59,2156,1:21:47,Zhiping WANG,11 DEC 1983,CHN,11.0,Nanning (CHN),25 FEB 2005,1153
60,2156,1:21:47,Kamil KALKA,27 JUL 1981,POL,2.0,Zaniemsyl (POL),23 APR 2005,1153
61,2156,1:21:47,Ivano BRUGNETTI,01 SEP 1976,ITA,15.0,La Coruña (ESP),13 MAY 2006,1153
62,2156,1:21:47,Il-yong SHIN,17 FEB 1979,KOR,1.0,Gwangju (KOR),11 OCT 2007,1153
63,2156,1:21:47,Xiangdong BO,01 OCT 1987,CHN,8.0,Jinan (CHN),22 OCT 2009,1153
64,2156,1:21:47,Hassanine SEBEI,21 JAN 1984,TUN,7.0,La Coruña (ESP),19 JUN 2010,1153
65,2156,1:21:47,Hagen POHLE,05 MAR 1992,GER,7.0,La Coruña (ESP),31 MAY 2014,1153
66,2156,1:21:47,Rafał FEDACZYŃSKI,03 DEC 1980,POL,20.0,Poděbrady (CZE),09 APR 2016,1153
67,2156,1:21:47,Takayuki TANII,14 FEB 1983,JPN,12.0,Kobe (JPN),18 FEB 2018,1153
68,2156,1:21:47,Quentin REW,16 JUL 1984,NZL,5.0,Gold Coast (AUS),08 APR 2018,1153
69,2156,1:21:47,Şahin ŞENODUNCU,24 APR 1994,TUR,2.0,Antalya (TUR),16 FEB 2020,1153
70,2156,1:21:47,Yutaro MURAYAMA,29 SEP 1998,JPN,5.0,Kobe (JPN),20 FEB 2022,1153
71,2156,1:21:47,Mitsuki MURATE,25 NOV 2000,JPN,6.0,Nomi (JPN),20 MAR 2022,1153
72,2156,1:21:47,Byeongkwang CHOE,07 APR 1991,KOR,1.0,Ulsan (KOR),11 OCT 2022,1153
73,2174,1:21:48,Fernando VÁZQUEZ,04 MAY 1971,ESP,3.0,La Coruña (ESP),20 APR 1996,1152
74,2174,1:21:48,Hongjun ZHU,18 AUG 1983,CHN,2.0,Chaoyang (CHN),26 MAY 2002,1152
75,2174,1:21:48,José Alessandro Bernardo BAGIO,16 APR 1981,BRA,1.0,Itajaí (BRA),24 MAY 2003,1152
76,2174,1:21:48,Vladimir STANKIN,02 JAN 1974,RUS,1.0,Cheboksary (RUS),07 SEP 2003,1152
77,2174,1:21:48,Ivan KUZNETSOV,16 SEP 1983,RUS,2.0,"Adler, Sochi (RUS)",08 FEB 2004,1152
78,2174,1:21:48,Aleksey KRONIN,23 OCT 1970,RUS,6.0,Cheboksary (RUS),12 JUN 2004,1152
79,2174,1:21:48,José Ignacio DÍAZ,22 NOV 1979,ESP,7.0,Rio Maior (POR),01 APR 2006,1152
80,2174,1:21:48,Ronghua LU,21 FEB 1983,CHN,17.0,Yangzhou (CHN),22 APR 2006,1152
81,2174,1:21:48,Valeriy BORCHIN,11 SEP 1986,RUS,1.0,Saransk (RUS),03 JUN 2006,1152
82,2174,1:21:48,Juan Manuel MOLINA,15 MAR 1979,ESP,12.0,Leamington (GBR),20 MAY 2007,1152
83,2174,1:21:48,Benjamín SÁNCHEZ,10 MAR 1985,ESP,13.0,Leamington (GBR),20 MAY 2007,1152
84,2174,1:21:48,Koichiro MORIOKA,02 APR 1985,JPN,10.0,"Olympiastadion, Berlin (GER)",15 AUG 2009,1152
85,2174,1:21:48,Nazar KOVALENKO,09 FEB 1987,UKR,7.0,Dublin (IRL),26 JUN 2011,1152
86,2174,1:21:48,Ding CHEN,05 AUG 1992,CHN,1.0,Baoji (CHN),16 SEP 2011,1152
87,2174,1:21:48,Isamu FUJISAWA,12 OCT 1987,JPN,18.0,"Olympic Stadium, London (GBR)",04 AUG 2012,1152
88,2174,1:21:48,Miguel Ángel LÓPEZ,03 JUL 1988,ESP,2.0,Dudince (SVK),19 MAY 2013,1152
89,2174,1:21:48,Andrey RUZAVIN,28 MAR 1986,RUS,3.0,Sochi (RUS),22 MAR 2014,1152
90,2174,1:21:48,Andriy KOVENKO,25 NOV 1973,UKR,6.0,"Letzigrund, Zürich (SUI)",13 AUG 2014,1152
91,2174,1:21:48,Evan DUNFEE,28 SEP 1990,CAN,12.0,"National Stadium, Beijing (CHN)",23 AUG 2015,1152
92,2174,1:21:48,Alexandros PAPAMICHAIL,18 SEP 1988,GRE,6.0,Dudince (SVK),19 MAR 2016,1152
93,2174,1:21:48,Dzianis SIMANOVICH,20 APR 1987,BLR,23.0,Roma (ITA),07 MAY 2016,1152
94,2174,1:21:48,Liangyong LI,28 MAY 1996,CHN,13.0,Huangshan (CHN),04 MAR 2017,1152
95,2174,1:21:48,Alex WRIGHT,19 DEC 1990,IRL,6.0,Poděbrady (CZE),21 MAY 2017,1152
96,2174,1:21:48,Vasiliy MIZINOV,29 DEC 1997,RUS,2.0,Cheboksary (RUS),10 JUN 2017,1152
97,2174,1:21:48,Rui CHEN,11 AUG 1996,CHN,8.0,Huangshan (CHN),03 MAR 2018,1152
98,2174,1:21:48,Álvaro MARTÍN,18 JUN 1994,ESP,1.0,Castellón (ESP),18 MAR 2018,1152
99,2174,1:21:48,Yangjun ZHOU,17 OCT 1996,CHN,25.0,Huangshan (CHN),09 MAR 2019,1152
0,2174,1:21:48,Zhaozhao WANG,01 SEP 1999,CHN,10.0,Huangshan (CHN),20 MAR 2021,1152
1,2174,1:21:48,David HURTADO,21 APR 1999,ECU,3.0,Guayaquil (ECU),07 MAY 2021,1152
2,2203,1:21:49,Valdas KAZLAUSKAS,23 FEB 1958,URS,9.0,"New York, NY (USA)",03 MAY 1987,1152
3,2203,1:21:49,Tomáš KRATOCHVÍL,19 FEB 1971,CZE,2.0,Békéscsaba (HUN),02 APR 1995,1152
4,2203,1:21:49,Alessandro GANDELLINI,30 APR 1973,ITA,8.0,Mézidon-Canon (FRA),01 MAY 1999,1152
5,2203,1:21:49,André HÖHNE,10 MAR 1978,GER,1.0,Dresden (GER),24 APR 2005,1152
6,2203,1:21:49,Hyunsub KIM,31 MAY 1985,KOR,2.0,Gwangju (KOR),11 OCT 2007,1152
7,2203,1:21:49,Adam RUTTER,24 DEC 1986,AUS,3.0,Melbourne (AUS),23 FEB 2008,1152
8,2203,1:21:49,Matej TÓTH,10 FEB 1983,SVK,8.0,Kraków (POL),24 MAY 2008,1152
9,2203,1:21:49,Grzegorz SUDOŁ,28 AUG 1978,POL,1.0,Bydgoszcz (POL),01 AUG 2009,1152
10,2203,1:21:49,Mikhail RYZHOV,17 DEC 1991,RUS,4.0,Sochi (RUS),26 FEB 2011,1152
11,2203,1:21:49,Eider ARÉVALO,09 MAR 1993,COL,1.0,"Eugene, OR (USA)",01 APR 2012,1152
12,2203,1:21:49,Tianlei LI,23 SEP 1990,CHN,6.0,Taicang (CHN),01 MAR 2013,1152
13,2203,1:21:49,Devender SINGH,05 DEC 1983,IND,,Nomi (JPN),16 MAR 2014,1152
14,2203,1:21:49,Nils Christopher GLOGER,06 AUG 1990,GER,4.0,Naumburg (GER),18 MAY 2014,1152
15,2203,1:21:49,Aliaksandr LIAKHOVICH,04 JUL 1989,BLR,1.0,Grodno (BLR),24 JUL 2015,1152
16,2203,1:21:49,Brian Daniel PINTADO,29 JUL 1995,ECU,24.0,Roma (ITA),07 MAY 2016,1152
17,2203,1:21:49,Paolo César YURIVILCA,23 APR 1996,PER,25.0,Roma (ITA),07 MAY 2016,1152
18,2203,1:21:49,Rhydian COWLEY,04 JAN 1991,AUS,1.0,"Fawkner Park, Melbourne (AUS)",02 MAY 2021,1152
19,2203,1:21:49,Hao XU,06 FEB 1999,CHN,3.0,Taicang (CHN),08 MAY 2021,1152
20,2203,1:21:49,Sergey SHIROBOKOV,11 FEB 1999,RUS,2.0,"Slava Metreveli Stadium, Sochi (RUS)",13 FEB 2023,1152
21,2203,1:21:49,Lihong CUI,13 MAY 1999,CHN,14.0,La Coruña (ESP),03 JUN 2023,1152
22,2223,1:21:50,Héctor MORENO,08 JUN 1963,COL,10.0,"New York, NY (USA)",03 MAY 1987,1151
23,2223,1:21:50,Igor KOLLÁR,26 JUN 1965,SVK,1.0,Békéscsaba (HUN),28 MAR 1993,1151
24,2223,1:21:50,Sérgio VIEIRA GALDINO,07 MAY 1969,BRA,33.0,Poděbrady (CZE),19 APR 1997,1151
25,2223,1:21:50,Vladimir ANDREYEV,07 SEP 1966,RUS,2.0,Torino (ITA),12 OCT 2002,1151
26,2223,1:21:50,Predrag FILIPOVIĆ,05 OCT 1978,SCG,1.0,Surcin (SRB),22 MAR 2003,1151
27,2223,1:21:50,Costică BĂLAN,25 AUG 1964,ROU,1.0,Resita (ROU),03 APR 2004,1151
28,2223,1:21:50,Gabriel ORTIZ,08 DEC 1981,MEX,19.0,Naumburg (GER),02 MAY 2004,1151
29,2223,1:21:50,Andrey TALASHKO,31 MAY 1982,BLR,2.0,Nesvizh (BLR),15 APR 2007,1151
30,2223,1:21:50,Ruslan DMYTRENKO,22 MAR 1986,UKR,1.0,Yevpatoriya (UKR),14 MAR 2009,1151
31,2223,1:21:50,Bertrand MOULINET,06 JAN 1987,FRA,7.0,Lugano (SUI),20 MAR 2011,1151
32,2223,1:21:50,Robert HEFFERNAN,28 FEB 1978,IRL,4.0,Rio Maior (POR),09 APR 2011,1151
33,2223,1:21:50,Alex SCHWAZER,26 NOV 1984,ITA,5.0,"DS, Daegu (KOR)",28 AUG 2011,1151
34,2223,1:21:50,Jared TALLENT,17 OCT 1984,AUS,2.0,Chihuahua (MEX),03 MAR 2012,1151
35,2223,1:21:50,Koichiro MORIOKA,02 APR 1985,JPN,,Nomi (JPN),16 MAR 2014,1151
36,2223,1:21:50,Lebogang SHANGE,01 AUG 1990,RSA,2.0,Lugano (SUI),15 MAR 2015,1151
37,2223,1:21:50,Pyotr TROFIMOV,18 DEC 1983,RUS,1.0,Cheboksary (RUS),13 JUN 2015,1151
38,2223,1:21:50,Jared TALLENT,17 OCT 1984,AUS,6.0,Taicang (CHN),23 APR 2016,1151
39,2223,1:21:50,Satoshi MARUO,28 NOV 1991,JPN,11.0,La Coruña (ESP),28 MAY 2016,1151
40,2223,1:21:50,Dawid TOMALA,27 AUG 1989,POL,1.0,Alytus (LTU),10 JUN 2016,1151
41,2223,1:21:50,Pyotr BOGATYREV,11 MAR 1991,RUS,1.0,Kostroma (RUS),03 SEP 2016,1151
42,2223,1:21:50,Ivan LOSEV,26 JAN 1986,UKR,1.0,Ivano-Frankivsk (UKR),24 MAR 2019,1151
43,2223,1:21:50,Eduard ZABUZHENKO,18 APR 1998,UKR,,Antalya (TUR),16 FEB 2020,1151
44,2223,1:21:50,Christopher LINKE,24 OCT 1988,GER,5.0,"Odori Park, Sapporo (JPN)",05 AUG 2021,1151
45,2246,1:21:51,Giovanni PERRICELLI,25 AUG 1967,ITA,6.0,"Olympiastadion, Helsinki (FIN)",08 AUG 1994,1151
46,2246,1:21:51,Valeriy BORISOV,18 SEP 1966,KAZ,34.0,Poděbrady (CZE),19 APR 1997,1151
47,2246,1:21:51,Michele DIDONI,07 MAR 1974,ITA,14.0,Eisenhüttenstadt (GER),17 JUN 2000,1151
48,2246,1:21:51,Andrey RUZAVIN,28 MAR 1986,RUS,12.0,Sochi (RUS),12 MAR 2005,1151
49,2246,1:21:51,Chengliang ZHAO,01 JUN 1984,CHN,4.0,Dudince (SVK),26 MAR 2005,1151
50,2246,1:21:51,Jianbo LI,14 NOV 1986,CHN,5.0,Dudince (SVK),26 MAR 2005,1151
51,2246,1:21:51,Andrey KRIVOV,14 NOV 1985,RUS,2.0,"Gyulai István Atlétika Stadion, Debrecen (HUN)",14 JUL 2007,1151
52,2246,1:21:51,Yang WEI,26 MAR 1989,CHN,7.0,Wuxi (CHN),18 APR 2009,1151
53,2246,1:21:51,Érick Bernabé BARRONDO,14 JUN 1991,GUA,1.0,Guadalajara (MEX),23 OCT 2011,1151
54,2246,1:21:51,Robert HEFFERNAN,28 FEB 1978,IRL,6.0,Saransk (RUS),12 MAY 2012,1151
55,2246,1:21:51,Andreas GUSTAFSSON,10 AUG 1981,SWE,5.0,Poděbrady (CZE),13 APR 2013,1151
56,2246,1:21:51,Matej TÓTH,10 FEB 1983,SVK,3.0,Dudince (SVK),19 MAY 2013,1151
57,2246,1:21:51,Luis Fernando LÓPEZ,03 JUN 1979,COL,3.0,La Coruña (ESP),01 JUN 2013,1151
58,2246,1:21:51,Lebogang SHANGE,01 AUG 1990,RSA,11.0,La Coruña (ESP),06 JUN 2015,1151
59,2246,1:21:51,João VIEIRA,20 FEB 1976,POR,12.0,La Coruña (ESP),06 JUN 2015,1151
60,2246,1:21:51,Sérgio VIEIRA,20 FEB 1976,POR,13.0,La Coruña (ESP),06 JUN 2015,1151
61,2246,1:21:51,Isamu FUJISAWA,12 OCT 1987,JPN,13.0,"National Stadium, Beijing (CHN)",23 AUG 2015,1151
62,2246,1:21:51,Song SUN,15 DEC 1996,CHN,2.0,Taicang (CHN),23 APR 2016,1151
63,2246,1:21:51,Alberto AMEZCUA,10 MAY 1992,ESP,,La Roche-sur-Yon (FRA),12 MAR 2017,1151
64,2246,1:21:51,Miguel Ángel LÓPEZ,03 JUL 1988,ESP,2.0,Castellón (ESP),18 MAR 2018,1151
65,2246,1:21:51,Brian Daniel PINTADO,29 JUL 1995,ECU,1.0,Lima (PER),04 AUG 2019,1151
66,2246,1:21:51,Julio César SALAZAR,08 JUL 1993,MEX,17.0,La Coruña (ESP),05 JUN 2021,1151
67,2246,1:21:51,Matteo GIUPPONI,08 OCT 1988,ITA,16.0,Poděbrady (CZE),02 APR 2022,1151
68,2269,1:21:52,Ralf KOWALSKY,22 MAR 1962,GDR,1.0,Karl Marx Stadt (GDR),17 JUN 1983,1151
69,2269,1:21:52,Viktor MOSTOVIK,07 JAN 1963,URS,4.0,"Neckarstadion, Stuttgart (GER)",27 AUG 1986,1151
70,2269,1:21:52,Luis GARCÍA,13 SEP 1974,GUA,9.0,Eisenhüttenstadt (GER),08 MAY 1999,1151
71,2269,1:21:52,Dae-ro LEE,12 MAR 1980,KOR,1.0,Daejeon (KOR),04 JUN 2003,1151
72,2269,1:21:52,André HÖHNE,10 MAR 1978,GER,16.0,La Coruña (ESP),13 MAY 2006,1151
73,2269,1:21:52,Robert HEFFERNAN,28 FEB 1978,IRL,11.0,Shenzhen (CHN),24 MAR 2007,1151
74,2269,1:21:52,Hatem GHOULA,07 JUN 1973,TUN,2.0,La Coruña (ESP),07 JUN 2008,1151
75,2269,1:21:52,Zhide CUI,11 JAN 1983,CHN,1.0,Taicang (CHN),22 APR 2011,1151
76,2269,1:21:52,Miguel Ángel LÓPEZ,03 JUL 1988,ESP,11.0,Lugano (SUI),18 MAR 2012,1151
77,2269,1:21:52,Byeongkwang CHOE,07 APR 1991,KOR,,Nomi (JPN),10 MAR 2013,1151
78,2269,1:21:52,Yafei CHU,09 MAY 1988,CHN,5.0,Shenyang (CHN),12 MAY 2013,1151
79,2269,1:21:52,Evan DUNFEE,28 SEP 1990,CAN,8.0,La Coruña (ESP),31 MAY 2014,1151
80,2269,1:21:52,Inaki GOMEZ,16 JAN 1988,CAN,9.0,La Coruña (ESP),31 MAY 2014,1151
81,2269,1:21:52,Ganapathi KRISHNAN,29 JUN 1989,IND,2.0,Jaipur (IND),27 FEB 2016,1151
82,2269,1:21:52,Georgiy SHEIKO,24 AUG 1989,KAZ,12.0,Nomi (JPN),20 MAR 2016,1151
