"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
46,1547,7:42.93,José Luis GONZÁLEZ,08 DEC 1957,ESP,1,Sevilla (ESP),28 MAY 1987,1158
47,1547,7:42.93,Andrew SAMBU,05 OCT 1972,TAN,1,Grosseto (ITA),11 AUG 1991,1158
48,1547,7:42.93,Julius KIPTOO,04 SEP 1977,KEN,2,Doha (QAT),07 MAY 1998,1158
49,1550,7:42.94,Sydney MAREE,09 SEP 1956,USA,1,Monaco (MON),02 AUG 1988,1158
50,1550,7:42.94,Serhiy LEBID,15 JUL 1975,UKR,1,Torino (ITA),03 JUN 2005,1158
51,1550,7:42.94,Dickson MARWA MKAMI,09 MAR 1982,TAN,2,Torino (ITA),08 JUN 2007,1158
52,1550,7:42.94,Ben ST. LAWRENCE,07 NOV 1981,AUS,7,Milano (ITA),09 SEP 2010,1158
53,1554,7:42.95,Mustapha ESSAÏD,20 JAN 1970,FRA,13,"Stade Louis II, Monaco (MON)",16 AUG 1997,1158
54,1554,7:42.95,Gert-Jan LIEFERS,26 SEP 1978,NED,3,"FBK Stadium, Hengelo (NED)",02 JUN 2002,1158
55,1556,7:42.96,Stephen KIPKORIR,24 OCT 1970,KEN,1,Rhede (GER),24 MAY 1996,1158
56,1556,7:42.96,Craig MOTTRAM,18 JUN 1980,AUS,5,Madrid (ESP),17 JUL 2004,1158
57,1556,7:42.96,Moses MOSOP,07 JUL 1985,KEN,3,Madrid (ESP),16 JUL 2005,1158
58,1559,7:42.97,Hicham BELLANI,15 SEP 1979,MAR,4,Zaragoza (ESP),08 JUN 2004,1158
59,1560,7:42.98,Girma TOLA,19 OCT 1974,ETH,1,Cottbus (GER),26 MAY 1999,1158
60,1560,7:42.98,Boniface Kiprotich SONGOK,25 DEC 1980,KEN,6,Ostrava (CZE),30 MAY 2006,1158
61,1560,7:42.98,Josphat Muchiri NDAMBIRI,12 FEB 1985,KEN,11,Rieti (ITA),27 AUG 2006,1158
62,1563,7:42.99,Frank O'MARA,17 JUL 1960,IRL,2,Sevilla (ESP),28 MAY 1987,1158
63,1563,7:42.99,Ismael KIRUI,20 FEB 1975,KEN,11,"Stade Louis II, Monaco (MON)",07 AUG 1993,1158
64,1563,7:42.99,Brahim BOULAMI,20 APR 1972,MAR,10,Bruxelles (BEL),28 AUG 1998,1158
65,1563,7:42.99,Leonard Patrick KOMON,10 JAN 1988,KEN,7,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2007,1158
66,1563,7:42.99,Mulugeta WENDIMU,07 JAN 1985,ETH,8,Paris (FRA),18 JUL 2008,1158
67,1568,7:43.0h,Sydney MAREE,09 SEP 1956,RSA,1,"Berkeley, CA (USA)",09 JUN 1979,1158
68,1568,7:43.0h,Henry RONO,12 FEB 1952,KEN,1,Brisbane (AUS),10 FEB 1980,1158
69,1568,7:43.00,José REGALO,22 NOV 1963,POR,6,Köln (GER),20 AUG 1989,1158
70,1568,7:43.00,Ahmed Ibrahim WARSAMA,04 FEB 1966,QAT,4,Barcelona (ESP),25 JUL 2000,1158
71,1568,7:43.00,Abraham CHERKOS,23 SEP 1989,ETH,3,Rieti (ITA),28 AUG 2005,1158
72,1568,7:43.00,Augustine Kiprono CHOGE,21 JAN 1987,KEN,1,"Olympiastadion, Berlin (GER)",03 SEP 2016,1158
73,1568,7:43.00,Oscar CHELIMO,12 DEC 2001,UGA,3,"Mestský Stadion, Ostrava (CZE)",19 MAY 2021,1158
74,1575,7:43.01,Mark NENOW,16 NOV 1957,USA,7,Köln (GER),20 AUG 1989,1158
75,1575,7:43.01,Ahmad Hassan ABDULLAH,04 APR 1981,KEN,2,Caorle (ITA),10 JUL 1999,1158
76,1575,7:43.01,Dickson MARWA MKAMI,09 MAR 1982,TAN,2,Sydney (AUS),17 FEB 2007,1158
77,1575,7:43.01,Yusuf Kibet BIWOTT,12 NOV 1986,KEN,4,"FBK Stadium, Hengelo (NED)",30 MAY 2010,1158
78,1579,7:43.02,Reuben REINA,16 NOV 1967,USA,7,Nice (FRA),15 JUL 1991,1158
79,1579,7:43.02,Boaz CHEBOIYWO,02 AUG 1978,KEN,7,Stockholm (SWE),26 JUL 2005,1158
80,1581,7:43.03,Tim HUTCHINGS,04 DEC 1958,GBR,3,"Crystal Palace, London (GBR)",14 JUL 1989,1158
81,1581,7:43.03,Andrew BUTCHART,14 OCT 1991,GBR,4,"Bregyó Athletic Center, Székesfehérvár (HUN)",09 JUL 2019,1158
82,1583,7:43.04,Henry RONO,12 FEB 1952,KEN,1,"Westwood, CA (USA)",07 MAY 1978,1158
83,1583,7:43.04,Hillary CHENONGE,30 MAY 1985,KEN,6,Torino (ITA),06 JUN 2003,1158
84,1583,7:43.04,Joseph KOSGEI,25 AUG 1974,KEN,9,Paris (FRA),18 JUL 2008,1158
85,1586,7:43.06,Elarbi KHATTABI,16 MAY 1967,MAR,12,Paris (FRA),29 JUL 1998,1157
86,1587,7:43.07,Serhiy LEBID,15 JUL 1975,UKR,10,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2001,1157
87,1588,7:43.08,Mohamed ISSANGAR,12 DEC 1964,MAR,6,Köln (GER),19 AUG 1990,1157
88,1588,7:43.08,Shadrack KOSGEI,24 NOV 1984,KEN,5,Zagreb (CRO),09 SEP 2008,1157
89,1590,7:43.09,Mathias NTAWULIKURA,14 JUL 1964,RWA,9,Nice (FRA),12 JUL 1995,1157
90,1590,7:43.09,Said Mohamed EL WARDI,19 APR 1972,MAR,7,Torino (ITA),06 JUN 2003,1157
91,1590,7:43.09,Felix KIBORE,18 FEB 1988,QAT,8,Doha (QAT),09 MAY 2008,1157
92,1593,7:43.10,David CHELULE,07 JUL 1977,KEN,1,Torino (ITA),10 JUN 2000,1157
93,1593,7:43.10,Cole SPROUT,03 DEC 2001,USA,1f2,"Dempsey Indoor, Seattle, WA (USA)",26 FEB 2022,1157
94,1595,7:43.11,Pascal THIÉBAUT,06 JUN 1959,FRA,8,Nice (FRA),15 JUL 1991,1157
95,1595,7:43.11,Brahim BOUTAYEB,15 AUG 1967,MAR,1,Jerez de la Frontera (ESP),17 SEP 1991,1157
96,1595,7:43.11,Paul BITOK,26 JUN 1970,KEN,1,"New York, NY (USA)",06 JUN 1999,1157
97,1598,7:43.12,Suleiman NYAMBUI,13 FEB 1953,TAN,1,Oslo (NOR),26 JUN 1982,1157
98,1598,7:43.12,Anacleto JIMÉNEZ,24 FEB 1967,ESP,11,Bruxelles (BEL),23 AUG 1996,1157
99,1598,7:43.12,Essa Ismail RASHED,14 DEC 1986,QAT,3,Torino (ITA),06 JUN 2006,1157
0,1601,7:43.13,Sydney MAREE,09 SEP 1956,USA,1,Formia (ITA),11 JUL 1987,1157
1,1601,7:43.13,Leonard Patrick KOMON,10 JAN 1988,KEN,7,"Stade Olympique de la Pontaise, Lausanne (SUI)",07 JUL 2009,1157
2,1601,7:43.13,James KIBET,10 NOV 1988,KEN,3,Bellinzona (SUI),18 JUL 2018,1157
3,1604,7:43.14,Stefano BALDINI,25 MAY 1971,ITA,3,Bellinzona (SUI),12 JUN 1996,1157
4,1604,7:43.14,Richard LIMO,18 NOV 1980,KEN,10,Paris (FRA),23 JUN 2000,1157
5,1606,7:43.15,Terry BRAHM,21 NOV 1962,USA,2,Paris (FRA),22 JUL 1986,1157
6,1606,7:43.15,Simon CHEMOIYWO,20 APR 1968,KEN,1,São Paulo (BRA),14 MAY 1995,1157
7,1606,7:43.15,Hicham BELLANI,15 SEP 1979,MAR,4,Shanghai (CHN),17 SEP 2005,1157
8,1609,7:43.16,Matt GIUSTO,25 OCT 1966,USA,12,"Stade Louis II, Monaco (MON)",07 AUG 1993,1157
9,1610,7:43.17,Eliud BARNGETUNY,20 MAY 1973,KEN,2,Formia (ITA),18 MAY 1996,1157
10,1610,7:43.17,Shem KORORIA,25 SEP 1972,KEN,2,Rieti (ITA),01 SEP 1996,1157
11,1610,7:43.17,Abiyote ABATE,20 NOV 1980,ETH,1,"FBK Stadium, Hengelo (NED)",04 JUN 2001,1157
12,1613,7:43.18,Eshetu TURA,19 JAN 1950,ETH,1,Viareggio (ITA),03 AUG 1977,1157
13,1613,7:43.18,Elzan BIBIĆ,08 JAN 1999,SRB,2,"Estadi Joan Serrahima, Barcelona (ESP)",22 SEP 2020,1157
14,1615,7:43.19,Dieter BAUMANN,09 FEB 1965,GER,1,Bratislava (TCH),01 JUN 1992,1157
15,1616,7:43.2h,Lasse VIRÉN,22 JUL 1949,FIN,1,Oulu (FIN),27 JUL 1972,1157
16,1616,7:43.2h,Ari PAUNONEN,10 MAR 1958,FIN,3,Köln (GER),22 JUN 1977,1157
17,1616,7:43.20,Ondoro OSORO,03 DEC 1967,KEN,9,"Olympiastadion, Berlin (GER)",27 AUG 1993,1157
18,1616,7:43.2h,Yusuf Kibet BIWOTT,12 NOV 1986,KEN,1,Lignano (ITA),16 JUL 2006,1157
19,1616,7:43.20,Edwin Cheruiyot SOI,03 MAR 1986,KEN,9,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",16 JUL 2017,1157
20,1616,7:43.20,Younéss ESSALHI,20 FEB 1993,MAR,4,Bellinzona (SUI),18 JUL 2018,1157
21,1622,7:43.21,Tim HACKER,27 DEC 1962,USA,3,Stockholm (SWE),03 JUL 1989,1157
22,1623,7:43.22,Brahim BOUTAYEB,15 AUG 1967,MAR,1,Köln (GER),21 AUG 1988,1156
23,1624,7:43.23,Marty LIQUORI,11 SEP 1949,USA,2,London (GBR),09 SEP 1977,1156
24,1624,7:43.23,Tarek BOUKENSA,19 NOV 1981,ALG,6,Villeneuve d'Ascq (FRA),12 JUN 2005,1156
25,1626,7:43.24,Aloys NIZIGAMA,18 JUN 1966,BDI,13,"Stade Louis II, Monaco (MON)",07 AUG 1993,1156
26,1626,7:43.24,Abdellah BÉHAR,05 JUL 1963,FRA,14,"Stade Louis II, Monaco (MON)",16 AUG 1997,1156
27,1626,7:43.24,Carles CASTILLEJO,18 AUG 1978,ESP,4,Sevilla (ESP),07 JUN 2003,1156
28,1626,7:43.24,Galen RUPP,08 MAY 1986,USA,5,"Crystal Palace, London (GBR)",13 AUG 2010,1156
29,1626,7:43.24,Tadese WORKU,20 JAN 2002,ETH,1,Luzern (SUI),09 JUL 2019,1156
30,1631,7:43.25,Elarbi KHATTABI,16 MAY 1967,MAR,4,Sheffield (GBR),02 AUG 1998,1156
31,1632,7:43.26,Mo FARAH,23 MAR 1983,GBR,6,"Crystal Palace, London (GBR)",26 JUL 2008,1156
32,1632,7:43.26,James Kwalia C'KURUI,12 JUN 1984,QAT,7,Doha (QAT),08 MAY 2009,1156
33,1632,7:43.26,Vincent RONO,10 NOV 1990,KEN,3,Luzern (SUI),14 JUL 2015,1156
34,1635,7:43.27,Sahle WARGA,30 JAN 1984,ETH,2,Huelva (ESP),07 JUN 2005,1156
35,1636,7:43.28,Jonny DANIELSSON,04 SEP 1964,SWE,8,Nice (FRA),10 JUL 1989,1156
36,1636,7:43.28,Bob KENNEDY,18 AUG 1970,USA,2,"New York, NY (USA)",06 JUN 1999,1156
37,1636,7:43.28,Kenenisa BEKELE,13 JUN 1982,ETH,2,"FBK Stadium, Hengelo (NED)",04 JUN 2001,1156
38,1636,7:43.28,Elkanah Onkware ANGWENYI,05 FEB 1983,KEN,2,"Gresham, OR (USA)",05 JUN 2004,1156
39,1636,7:43.28,Micah Kemboi KOGO,30 JUN 1986,KEN,5,Tanger (MAR),18 JUL 2010,1156
40,1641,7:43.29,Jesús ESPAÑA,21 AUG 1978,ESP,3,Herrera (ESP),19 MAY 2007,1156
41,1642,7:43.30,Josphat BOIT,28 DEC 1982,KEN,3,"Carson, CA (USA)",20 MAY 2007,1156
42,1642,7:43.30,Ayele ABSHERO,28 DEC 1990,ETH,5,"FBK Stadium, Hengelo (NED)",30 MAY 2010,1156
43,1642,7:43.30,Edwin Cheruiyot SOI,03 MAR 1986,KEN,10,Paris (FRA),27 AUG 2016,1156
44,1642,7:43.30,Yemaneberhan CRIPPA,15 OCT 1996,ITA,9,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018,1156
45,1646,7:43.31,Adam GOUCHER,18 FEB 1975,USA,3,"New York, NY (USA)",06 JUN 1999,1156
46,1646,7:43.31,Joseph EBUYA,20 JUN 1987,KEN,8,"Gottlieb-Daimler Stadion, Stuttgart (GER)",09 SEP 2006,1156
47,1646,7:43.31,Stewart MCSWEYN,01 JUN 1995,AUS,12,"Stade Louis II, Monaco (MON)",10 AUG 2022,1156
48,1649,7:43.32,Wilson WAIGWA,15 FEB 1949,KEN,1,Nice (FRA),14 AUG 1982,1156
49,1649,7:43.32,Domingos CASTRO,22 NOV 1963,POR,1,"New York, NY (USA)",22 JUL 1989,1156
50,1651,7:43.33,Matt TEGENKAMP,19 JAN 1982,USA,8,Stockholm (SWE),26 JUL 2005,1156
51,1651,7:43.33,Soufiyan BOUQANTAR,30 AUG 1993,MAR,5,"FBK Stadium, Hengelo (NED)",08 JUN 2014,1156
52,1653,7:43.34,Chris THOMPSON,17 APR 1981,GBR,6,"Crystal Palace, London (GBR)",13 AUG 2010,1156
53,1654,7:43.35,John Cheruiyot KORIR,13 DEC 1981,KEN,2,Torino (ITA),10 JUN 2000,1156
54,1654,7:43.35,Silas KIPRUTO,26 SEP 1984,KEN,3,"Wattenscheid, Bochum (GER)",02 AUG 2009,1156
55,1656,7:43.36,José RÍOS,15 MAR 1974,ESP,11,Nice (FRA),09 JUL 2001,1156
56,1656,7:43.36,Evan JAGER,08 MAR 1989,USA,2,Luzern (SUI),17 JUL 2013,1156
57,1656,7:43.36,Haymanot ALEW,11 NOV 1997,ETH,10,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018,1156
58,1659,7:43.37,Marc SCOTT,21 DEC 1993,GBR,12,"Olympic Stadium, London (GBR)",09 JUL 2017,1156
59,1659,7:43.37,Mike FOPPEN,29 NOV 1996,NED,7,"Olympiastadion, Stockholm (SWE)",30 JUN 2022,1156
60,1661,7:43.38,Hicham BELLANI,15 SEP 1979,MAR,7,"Stade Louis II, Monaco (MON)",18 SEP 2004,1156
61,1661,7:43.38,Roba GARI,12 APR 1982,ETH,2f2,Belém (BRA),19 MAY 2010,1156
62,1663,7:43.39,Moses KIPTANUI,01 OCT 1970,KEN,4,Oslo (NOR),05 JUL 1996,1155
63,1663,7:43.39,Silas KIPLAGAT,20 AUG 1989,KEN,5,"Sports Park Mladost, Zagreb (CRO)",29 AUG 2017,1155
64,1665,7:43.4h,Emiel PUTTEMANS,08 OCT 1947,BEL,1,Århus (DEN),24 JUN 1973,1155
65,1665,7:43.4h,Thierry PANTEL,06 JUL 1964,FRA,1,Montpellier (FRA),04 JUN 1993,1155
66,1667,7:43.41,Enrique MOLINA,25 FEB 1968,ESP,5,Barcelona (ESP),25 JUL 2000,1155
67,1668,7:43.42,Sydney MAREE,09 SEP 1956,USA,1,Milano (ITA),08 JUL 1981,1155
68,1668,7:43.42,Jeff SCHIEBLER,01 JUN 1973,CAN,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 1998,1155
69,1668,7:43.42,Rachid CHEKHEMANI,01 OCT 1973,FRA,15,Bruxelles (BEL),24 AUG 2001,1155
70,1668,7:43.42,Benjamin LIMO,23 AUG 1974,KEN,12,"Stade Louis II, Monaco (MON)",20 AUG 2006,1155
71,1672,7:43.44,Hammou BOUTAYEB,1956,MAR,9,Nice (FRA),15 JUL 1991,1155
72,1673,7:43.45,Hicham BELLANI,15 SEP 1979,MAR,4,Rieti (ITA),05 SEP 2004,1155
73,1673,7:43.45,James Kwalia C'KURUI,12 JUN 1984,QAT,8,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2005,1155
74,1675,7:43.46,Rod DIXON,13 JUL 1950,NZL,1,Köln (GER),01 SEP 1976,1155
75,1675,7:43.46,Pierre DÉLÈZE,25 AUG 1958,SUI,2,Monaco (MON),02 AUG 1988,1155
76,1675,7:43.46,Michael KIBET,03 SEP 1999,KEN,9,"Bislett Stadion, Oslo (NOR)",01 JUL 2021,1155
77,1678,7:43.47,Tariku BEKELE,28 FEB 1987,ETH,9,Zürich (SUI),19 AUG 2005,1155
78,1678,7:43.47,Edward CHESEREK,02 FEB 1994,KEN,2,Luzern (SUI),09 JUL 2019,1155
79,1680,7:43.48,Moses KIPTANUI,01 OCT 1970,KEN,7,Athina (GRE),28 JUN 2000,1155
80,1680,7:43.48,Dennis Musembi NDISO,31 DEC 1983,KEN,4,Madrid (ESP),16 JUL 2005,1155
81,1680,7:43.48,David TORRENCE,26 NOV 1985,USA,3,Luzern (SUI),17 JUL 2013,1155
82,1680,7:43.48,Marc SCOTT,21 DEC 1993,GBR,1f4,"Norman Park Athletics Track, Bromley (GBR)",21 AUG 2020,1155
83,1684,7:43.49,Ahmad Hassan ABDULLAH,04 APR 1981,KEN,11,"Olympiastadion, Berlin (GER)",01 SEP 2000,1155
84,1685,7:43.50,David TUWEI,22 FEB 1979,KEN,2,Helsinki (FIN),15 JUN 2000,1155
85,1685,7:43.50,Charles Waweru KAMATHI,18 MAY 1978,KEN,3,Helsinki (FIN),15 JUN 2000,1155
86,1685,7:43.50,Felix LIMO,22 AUG 1980,KEN,3,Ingolstadt (GER),18 JUN 2000,1155
87,1685,7:43.50,Albert ROP,17 JUL 1992,KEN,4,"Puskás Ferenc Stadion, Budapest (HUN)",20 AUG 2012,1155
88,1689,7:43.51,David MOORCROFT,10 APR 1953,GBR,1,London (GBR),23 AUG 1978,1155
89,1689,7:43.51,Arturo BARRIOS,12 DEC 1963,MEX,10,"Olympiastadion, Berlin (GER)",27 AUG 1993,1155
90,1691,7:43.52,Moses MOSOP,07 JUL 1985,KEN,10,Zürich (SUI),19 AUG 2005,1155
91,1692,7:43.53,Rudy CHAPA,07 NOV 1957,USA,5,Oslo (NOR),05 JUL 1979,1155
92,1692,7:43.53,Narve Gilje NORDÅS,30 SEP 1998,NOR,1,"Fana Stadion, Bergen (NOR)",08 JUN 2022,1155
93,1694,7:43.54,Daniel GACHARA,19 DEC 1972,KEN,3,Caorle (ITA),10 JUL 1999,1155
94,1694,7:43.54,Collis BIRMINGHAM,27 DEC 1984,AUS,4,Luzern (SUI),14 JUL 2015,1155
95,1694,7:43.54,Abdelaati IGUIDER,25 MAR 1987,MAR,7,"Stadion Śląski, Chorzów (POL)",05 SEP 2021,1155
96,1697,7:43.56,Yobes ONDIEKI,21 FEB 1961,KEN,2,Jerez de la Frontera (ESP),17 SEP 1991,1154
97,1698,7:43.57,Salvatore ANTIBO,07 FEB 1962,ITA,2,Trapani (ITA),21 SEP 1991,1154
98,1698,7:43.57,Philemon HANNECK,12 MAY 1971,ZIM,9,Köln (GER),01 AUG 1993,1154
99,1698,7:43.57,Juan Carlos DE LA OSSA,25 NOV 1976,ESP,5,Sevilla (ESP),07 JUN 2003,1154
0,1698,7:43.57,Bethwell BIRGEN,06 AUG 1988,KEN,9,"Stade Charléty, Paris (FRA)",01 JUL 2017,1154
1,1698,7:43.57,Andrew BUTCHART,14 OCT 1991,GBR,10,"Bislett Stadion, Oslo (NOR)",13 JUN 2019,1154
2,1698,7:43.57,Andrew BUTCHART,14 OCT 1991,GBR,1,"Woodside Stadium, Watford (GBR)",12 JUN 2021,1154
3,1704,7:43.58,Paul ARPIN,20 FEB 1960,FRA,1,La Coruña (ESP),04 AUG 1988,1154
4,1705,7:43.59,Fita BAYISSA,15 DEC 1972,ETH,3,Doha (QAT),07 MAY 1998,1154
5,1705,7:43.59,Elijah KORIR,15 APR 1978,KEN,4,Caorle (ITA),10 JUL 1999,1154
6,1705,7:43.59,Hicham BELLANI,15 SEP 1979,MAR,4,Herrera (ESP),19 MAY 2007,1154
7,1705,7:43.59,Imane MERGA,15 OCT 1988,ETH,7,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014,1154
8,1709,7:43.60,Aloys NIZIGAMA,18 JUN 1966,BDI,11,Nice (FRA),10 JUL 1996,1154
9,1709,7:43.6h,Adil KAOUCH,01 JAN 1979,MAR,1,Rabat (MAR),23 MAY 2004,1154
10,1711,7:43.61,Anthony WHITEMAN,13 NOV 1971,GBR,3,"Petrovskiy Stadium, St. Petersburg (RUS)",27 JUN 1998,1154
11,1712,7:43.62,Vincent ROUSSEAU,29 JUL 1962,BEL,6,Hechtel (BEL),18 JUL 1992,1154
12,1712,7:43.62,Marc DAVIS,17 DEC 1969,USA,1,San José (USA),29 MAY 1993,1154
13,1712,7:43.62,Julien WANDERS,18 MAR 1996,SUI,3,Luzern (SUI),09 JUL 2019,1154
14,1715,7:43.63,Mikhail DASKO,26 JAN 1961,RUS,8,Nice (FRA),15 JUL 1992,1154
15,1715,7:43.63,Khoudir AGGOUNE,05 JAN 1981,ALG,5,"Olympiastadion, Berlin (GER)",10 AUG 2003,1154
16,1715,7:43.63,Bernard LAGAT,12 DEC 1974,USA,2,"Olympiastadion, Berlin (GER)",03 SEP 2016,1154
17,1715,7:43.63,Ossama MESLEK,08 JAN 1997,ITA,2,"Centro Sportivo Saletti, Nembro (ITA)",02 AUG 2022,1154
18,1719,7:43.65,Suleiman NYAMBUI,13 FEB 1953,TAN,1,Berlin (GER),09 JUN 1979,1154
19,1719,7:43.65,Alberto GARCÍA,22 FEB 1971,ESP,14,"Stade Louis II, Monaco (MON)",08 AUG 1998,1154
20,1719,7:43.65,Bobby CURTIS,28 NOV 1984,USA,2,"Stadio Guidobaldi, Rieti (ITA)",09 SEP 2012,1154
21,1722,7:43.66,Dietmar MILLONIG,01 JUN 1955,AUT,2,Lausanne (SUI),15 AUG 1980,1154
22,1722,7:43.66,Boniface KIRUI,27 OCT 1987,KEN,3,Liège (BEL),15 JUL 2009,1154
23,1722,7:43.66,Yusuf Kibet BIWOTT,12 NOV 1986,KEN,10,"Olympiastadion, Berlin (GER)",22 AUG 2010,1154
24,1725,7:43.67,José Luis GONZÁLEZ,08 DEC 1957,ESP,1,Stockholm (SWE),30 JUN 1987,1154
25,1725,7:43.67,Sammy KIPKETER,29 SEP 1981,KEN,1,Warszawa (POL),12 JUN 1999,1154
26,1725,7:43.67,Paul BITOK,26 JUN 1970,KEN,2,Torino (ITA),03 JUN 2005,1154
27,1725,7:43.67,David CHEPKWONY,1977,KEN,7,Villeneuve d'Ascq (FRA),12 JUN 2005,1154
28,1725,7:43.67,Sahle WARGA,30 JAN 1984,ETH,2,Naimette-Xhovémont (BEL),25 JUL 2007,1154
29,1730,7:43.68,Paul Malakwen KOSGEI,22 APR 1978,KEN,2,Sevilla (ESP),30 MAY 1998,1154
30,1731,7:43.69,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,7,"Letzigrund, Zürich (SUI)",07 SEP 2007,1154
31,1732,7:43.70,Khalid SKAH,29 JAN 1967,MAR,8,Köln (GER),20 AUG 1989,1154
32,1732,7:43.70,Luke KIPKOSGEI,27 NOV 1975,KEN,2,Caorle (ITA),15 JUN 1996,1154
33,1732,7:43.70,Tadesse TOLA,31 OCT 1987,ETH,5,Herrera (ESP),19 MAY 2007,1154
34,1735,7:43.71,Nicholas KIPKORIR,29 SEP 1998,KEN,11,"Stade Olympique de la Pontaise, Lausanne (SUI)",26 AUG 2021,1153
35,1736,7:43.72,Benjamin MAIYO,06 OCT 1978,KEN,1,Nairobi (KEN),18 MAY 2002,1153
36,1737,7:43.73,Eamonn MARTIN,09 OCT 1958,GBR,1,Edinburgh (GBR),07 JUL 1989,1153
37,1737,7:43.73,Roberto GARCÍA,20 AUG 1975,ESP,6,Barcelona (ESP),25 JUL 2000,1153
38,1737,7:43.73,Bernard LAGAT,12 DEC 1974,USA,,"Eugene, OR (USA)",08 JUN 2008,1153
39,1737,7:43.73,Monder RIZKI,16 AUG 1979,BEL,12,"Stade Louis II, Monaco (MON)",29 JUL 2008,1153
40,1737,7:43.73,Jacob KIPLIMO,14 NOV 2000,UGA,7,"Suhaim bin Hamad Stadium, Doha (QAT)",05 MAY 2017,1153
41,1742,7:43.74,Stefano MEI,03 FEB 1963,ITA,2,Grosseto (ITA),11 AUG 1991,1153
42,1742,7:43.74,Mushir Salim JAWHER,13 JUN 1978,KEN,4,Helsinki (FIN),15 JUN 2000,1153
43,1742,7:43.74,Salah EL GHAZI,02 NOV 1975,MAR,1,Villeneuve (FRA),16 JUN 2002,1153
44,1745,7:43.75,Markus RYFFEL,05 FEB 1955,SUI,1,Bern (SUI),29 JUL 1983,1153
45,1745,7:43.75,Yobes ONDIEKI,21 FEB 1961,KEN,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 1994,1153
46,1747,7:43.76,Jacques BOXBERGER,16 APR 1949,FRA,2,Köln (GER),01 SEP 1976,1153
47,1747,7:43.76,Mohamed CHOUMASSI,02 DEC 1969,MAR,5,Narbonne (FRA),19 JUN 1994,1153
48,1747,7:43.76,Daniel KOMEN,17 MAY 1976,KEN,4,Doha (QAT),18 MAY 2001,1153
49,1747,7:43.76,Kaan Kigen ÖZBILEN,15 JAN 1986,KEN,8,"International Stadium, Gateshead (GBR)",31 AUG 2009,1153
50,1751,7:43.77,Stephane FRANKE,12 FEB 1964,GER,1,Lindau (GER),28 JUL 1995,1153
51,1751,7:43.77,Chris DERRICK,17 OCT 1990,USA,7,"Olympic Stadium, London (GBR)",24 JUL 2015,1153
52,1753,7:43.78,Mogens GULDBERG,02 AUG 1963,DEN,2,Jerez de la Frontera (ESP),13 SEP 1989,1153
53,1754,7:43.79,Alberto SALAZAR,07 AUG 1958,USA,2,"Eugene, OR (USA)",10 MAY 1979,1153
54,1754,7:43.79,Steve SCOTT,05 MAY 1956,USA,1,London (GBR),20 JUL 1985,1153
55,1754,7:43.79,Mathias NTAWULIKURA,14 JUL 1964,RWA,10,Köln (GER),01 AUG 1993,1153
56,1754,7:43.79,James WEST,30 JAN 1996,GBR,2f4,"Norman Park Athletics Track, Bromley (GBR)",21 AUG 2020,1153
57,1754,7:43.79,Daniel Simiu EBENYO,18 SEP 1995,KEN,,"Hayward Field, Eugene, OR (USA)",21 AUG 2021,1153
58,1759,7:43.80,Julius KIPTOO,04 SEP 1977,KEN,11,Stuttgart (GER),06 JUN 1999,1153
59,1760,7:43.81,Bado WORKU MERDESSA,22 JUL 1988,ETH,5,Madrid (ESP),16 JUL 2005,1153
60,1760,7:43.81,Ryan HILL,31 JAN 1990,USA,13,"Olympic Stadium, London (GBR)",09 JUL 2017,1153
61,1762,7:43.82,Cyrille LAVENTURE,29 MAR 1964,FRA,9,Nice (FRA),10 JUL 1989,1153
62,1762,7:43.82,Dionisio CASTRO,22 NOV 1963,POR,2,"New York, NY (USA)",22 JUL 1989,1153
63,1762,7:43.82,David KIMANI,20 FEB 1977,KEN,11,"Stade Olympique de la Pontaise, Lausanne (SUI)",04 JUL 2001,1153
64,1762,7:43.82,Seth SUMMERSIDE,14 FEB 1984,USA,4,"Carson, CA (USA)",20 MAY 2007,1153
65,1766,7:43.83,Charles Waweru KAMATHI,18 MAY 1978,KEN,6,Madrid (ESP),16 JUL 2005,1153
66,1767,7:43.84,Henry RONO,12 FEB 1952,KEN,1,London (GBR),24 MAY 1978,1153
67,1767,7:43.84,Gideon CHIRCHIR,24 FEB 1966,KEN,3,Doha (QAT),24 APR 1997,1153
68,1767,7:43.84,Andrew BAYER,03 FEB 1990,USA,13,"Sports Park Mladost, Zagreb (CRO)",03 SEP 2013,1153
69,1767,7:43.84,Charles HICKS,25 JUL 2001,GBR,2f2,"Dempsey Indoor, Seattle, WA (USA)",26 FEB 2022,1153
70,1767,7:43.84,Paul CHELIMO,27 OCT 1990,USA,,"Stade Charléty, Paris (FRA)",09 JUN 2023,1153
