"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
38,3935,1:34:12,Miranda MELVILLE,20 MAR 1989,USA,2,"Salem, OR (USA)",30 JUN 2016,1065
39,3935,1:34:12,Viktória MADARÁSZ,12 MAY 1985,HUN,9,Suzhou (CHN),20 OCT 2019,1065
40,3935,1:34:12,. RAVINA,21 MAY 1997,IND,4,Ranchi (IND),15 FEB 2020,1065
41,3942,1:34:13,Yufang YUAN,01 FEB 1976,MAS,29,Mézidon-Canon (FRA),02 MAY 1999,1065
42,3942,1:34:13,Kathrin BOYDE,04 DEC 1970,GER,24,Eisenhüttenstadt (GER),17 JUN 2000,1065
43,3942,1:34:13,Ana CABECINHA,29 APR 1984,POR,13,La Coruña (ESP),04 JUN 2005,1065
44,3942,1:34:13,Vera SANTOS,03 DEC 1981,POR,3,Leamington (GBR),17 JUN 2006,1065
45,3942,1:34:13,Ana CABECINHA,29 APR 1984,POR,1,Quarteira (POR),23 JUN 2006,1065
46,3942,1:34:13,Rocío FLORIDO,16 JAN 1976,ESP,12,La Coruña (ESP),20 JUN 2009,1065
47,3942,1:34:13,Tatyana SHEMYAKINA,03 SEP 1987,RUS,3,"S. Darius & S. Girėnas Stadium, Kaunas (LTU)",17 JUL 2009,1065
48,3942,1:34:13,Jillian HOSKING,12 FEB 1987,AUS,3,Hobart (AUS),13 FEB 2010,1065
49,3942,1:34:13,Tatyana SHEMYAKINA,03 SEP 1987,RUS,9,Sochi (RUS),18 FEB 2012,1065
50,3942,1:34:13,Jess ROTHWELL,18 JUN 1989,AUS,5,Sesto San Giovanni (ITA),01 MAY 2013,1065
51,3942,1:34:13,Mária KATERINKA CZAKOVÁ,02 OCT 1988,SVK,50,Taicang (CHN),03 MAY 2014,1065
52,3942,1:34:13,Yingqiu SU,01 FEB 1995,CHN,13,Beijing (CHN),20 MAR 2015,1065
53,3942,1:34:13,Alena KHRAMOVA,18 AUG 1993,RUS,9,Sochi (RUS),27 FEB 2016,1065
54,3942,1:34:13,Leilei LI,18 AUG 1989,CHN,16,Huangshan (CHN),03 MAR 2018,1065
55,3942,1:34:13,Mirna ORTÍZ,28 FEB 1987,GUA,39,Taicang (CHN),05 MAY 2018,1065
56,3942,1:34:13,Ai MICHIGUCHI,03 JUN 1988,JPN,10,Nomi (JPN),17 MAR 2019,1065
57,3942,1:34:13,Darya MELENTYEVA,07 APR 1998,RUS,3,Sochi (RUS),17 FEB 2020,1065
58,3942,1:34:13,Heather LEWIS,25 OCT 1993,GBR,17,Poděbrady (CZE),16 MAY 2021,1065
59,3960,1:34:14,Angeliki MAKRI,25 SEP 1978,GRE,38,Naumburg (GER),02 MAY 2004,1064
60,3960,1:34:14,Ailing XUE,12 FEB 1979,CHN,6,Yenking (CHN),05 SEP 2004,1064
61,3960,1:34:14,Dan HE,22 JUL 1984,CHN,2,Taian (CHN),29 JUL 2006,1064
62,3960,1:34:14,Dan HE,22 JUL 1984,CHN,7,Xi'an (CHN),22 OCT 2006,1064
63,3960,1:34:14,Ana CABECINHA,29 APR 1984,POR,3f1,Porto (POR),21 FEB 2009,1064
64,3960,1:34:14,Ana CABECINHA,29 APR 1984,POR,2,Chihuahua (MEX),23 FEB 2013,1064
65,3960,1:34:14,Lorena ARENAS,17 SEP 1993,COL,4,Taicang (CHN),01 MAY 2015,1064
66,3960,1:34:14,Kristina SALTANOVIČ,20 FEB 1975,LTU,11,Rio Maior (POR),09 APR 2016,1064
67,3968,1:34:15,Tatyana KOROTKOVA,24 APR 1980,RUS,13,Tijuana (MEX),20 MAR 2004,1064
68,3968,1:34:15,Natalie SAVILLE,07 SEP 1978,AUS,3,Dublin (IRL),27 JUN 2004,1064
69,3968,1:34:15,Joanne DOW,19 MAR 1964,USA,30,"National Stadium, Beijing (CHN)",21 AUG 2008,1064
70,3968,1:34:15,Qiuyan GONG,,CHN,4,Huangshan (CHN),16 MAR 2010,1064
71,3968,1:34:15,Li LI,18 JUN 1987,CHN,8,Taicang (CHN),22 APR 2011,1064
72,3968,1:34:15,Zuzana SCHINDLEROVÁ,25 APR 1987,CZE,12,Olhao (POR),21 MAY 2011,1064
73,3968,1:34:15,Brigita VIRBALYTĖ-DIMSIENĖ,01 FEB 1985,LTU,3,Alytus (LTU),01 JUN 2012,1064
74,3968,1:34:15,Mowen PEI,17 SEP 1995,CHN,13,Shenyang (CHN),12 MAY 2013,1064
75,3968,1:34:15,Xueping SUN,10 DEC 1988,CHN,14,Shenyang (CHN),12 MAY 2013,1064
76,3968,1:34:15,Grace Wanjiru NJUE,10 JAN 1979,KEN,1,Nairobi (KEN),10 MAY 2017,1064
77,3968,1:34:15,Johana ORDÓŇEZ,12 DEC 1987,ECU,9,Lima (PER),13 MAY 2017,1064
78,3968,1:34:15,Liujing YANG,22 AUG 1998,CHN,40,Taicang (CHN),05 MAY 2018,1064
79,3968,1:34:15,Clémence BERETTA,22 DEC 1997,FRA,9,Poděbrady (CZE),06 APR 2019,1064
80,3968,1:34:15,Sandra Viviana GALVIS,28 JUN 1986,COL,7,Poděbrady (CZE),10 OCT 2020,1064
81,3968,1:34:15,Mar JUÁREZ,27 SEP 1993,ESP,5,Córdoba (ESP),26 MAR 2023,1064
82,3983,1:34:16,Nina GALYANINA,1966,URS,2,Yevpatoriya (URS),30 SEP 1989,1064
83,3983,1:34:16,Tatyana SIBILEVA,17 MAY 1980,RUS,3,Izmir (TUR),15 AUG 2005,1064
84,3983,1:34:16,Susana FEITOR,28 JAN 1975,POR,4,Naucalpán (MEX),10 MAR 2007,1064
85,3983,1:34:16,Despina ZAPOUNIDOU,05 OCT 1985,GRE,3,Galati (ROU),14 APR 2007,1064
86,3983,1:34:16,Vera SOKOLOVA,23 JUN 1987,RUS,9,Cheboksary (RUS),17 JUN 2007,1064
87,3983,1:34:16,Antonina PETROVA,01 MAY 1977,RUS,8,Cheboksary (RUS),12 JUN 2010,1064
88,3983,1:34:16,Sibilla DI VINCENZO,22 JAN 1983,ITA,1,Poděbrady (CZE),21 APR 2012,1064
89,3983,1:34:16,Rachel TALLENT,20 FEB 1993,AUS,4,Melbourne (AUS),13 DEC 2015,1064
90,3983,1:34:16,Rachel TALLENT,20 FEB 1993,AUS,40,Roma (ITA),07 MAY 2016,1064
91,3983,1:34:16,Ana CABECINHA,29 APR 1984,POR,3,Monterrey (MEX),19 MAR 2017,1064
92,3983,1:34:16,Katarzyna GOLBA,21 DEC 1989,POL,3,Lugano (SUI),19 MAR 2017,1064
93,3983,1:34:16,Jemima MONTAG,15 FEB 1998,AUS,2,Chiasso (SUI),01 SEP 2019,1064
94,3983,1:34:16,Lorena ARENAS,17 SEP 1993,COL,5,"Corniche, Doha (QAT)",29 SEP 2019,1064
95,3983,1:34:16,Katie HAYWARD,23 JUL 2000,AUS,3,"Fawkner Park, Melbourne (AUS)",02 MAY 2021,1064
96,3997,1:34:17,Elvira IVANOVA,15 JUL 1974,RUS,5,Cheboksary (RUS),29 AUG 1998,1063
97,3997,1:34:17,Melanie SEEGER,08 JAN 1977,GER,3,"Ullevi Stadium, Göteborg (SWE)",31 JUL 1999,1063
98,3997,1:34:17,Veronica BUDILEANU,27 FEB 1976,ROU,4,Resita (ROU),03 APR 2004,1063
99,3997,1:34:17,Lyudmyla SHELEST,04 OCT 1974,UKR,2,Ivano-Frankivsk (UKR),01 OCT 2005,1063
0,3997,1:34:17,Agnieszka DYGACZ,18 JUL 1985,POL,3,Poděbrady (CZE),12 APR 2008,1063
1,3997,1:34:17,Kang ZHOU,24 DEC 1989,CHN,10,Beijing (CHN),18 APR 2008,1063
2,3997,1:34:17,Yang XIAO,15 FEB 1988,CHN,9,Xintai (CHN),24 OCT 2008,1063
3,3997,1:34:17,Lyudmyla SHELEST,04 OCT 1974,UKR,1,Dudince (SVK),28 MAR 2009,1063
4,3997,1:34:17,Kristina SALTANOVIČ,20 FEB 1975,LTU,3,Metz (FRA),24 MAY 2009,1063
5,3997,1:34:17,Irina YUMANOVA,09 APR 1990,RUS,18,Saransk (RUS),13 MAY 2012,1063
6,3997,1:34:17,Rei INOUE,23 JUL 1991,JPN,2,Kobe (JPN),15 FEB 2015,1063
7,3997,1:34:17,Qiuye LI,02 DEC 1993,CHN,26,Huangshan (CHN),04 MAR 2017,1063
8,3997,1:34:17,Qinqin HE,23 MAR 1992,CHN,5,Taicang (CHN),15 APR 2017,1063
9,3997,1:34:17,Brigita VIRBALYTĖ-DIMSIENĖ,01 FEB 1985,LTU,7,Suzhou (CHN),24 SEP 2018,1063
10,3997,1:34:17,Siu Nga CHING,11 FEB 1987,HKG,11,Nomi (JPN),17 MAR 2019,1063
11,3997,1:34:17,Marina YEFREMOVA,20 APR 1997,RUS,8,Cheboksary (RUS),15 JUN 2019,1063
12,3997,1:34:17,Paula Milena TORRES,17 OCT 2000,ECU,4,Macas (ECU),13 MAR 2021,1063
13,4014,1:34:18,Xue CAO,02 MAR 1984,CHN,13,Yangzhou (CHN),14 APR 2003,1063
14,4014,1:34:18,Dan HE,22 JUL 1984,CHN,8,Guangzhou (CHN),22 MAR 2004,1063
15,4014,1:34:18,Mária GÁLIKOVÁ,21 AUG 1980,SVK,24,Leamington (GBR),20 MAY 2007,1063
16,4014,1:34:18,Yanfei LI,12 JAN 1990,CHN,5,Chihuahua (MEX),15 MAY 2010,1063
17,4014,1:34:18,Olga SURANOVA,07 DEC 1986,RUS,9,Sochi (RUS),23 FEB 2013,1063
18,4014,1:34:18,Galina YAKUSHEVA,14 JUL 1988,KAZ,34,"Luzhniki Stadion, Moskva (RUS)",13 AUG 2013,1063
19,4014,1:34:18,Anna KRAKHMALEVA,01 MAY 1992,RUS,9,Sochi (RUS),22 MAR 2014,1063
20,4014,1:34:18,Kristina MIKHAYLOVA,16 OCT 1992,RUS,10,Sochi (RUS),22 MAR 2014,1063
21,4014,1:34:18,Viktoryia RASHCHUPKINA,23 MAY 1995,BLR,2,Grodno (BLR),24 JUL 2015,1063
22,4014,1:34:18,Peili YANG,07 AUG 1994,CHN,6,Nomi (JPN),19 MAR 2017,1063
23,4014,1:34:18,Jemima MONTAG,15 FEB 1998,AUS,3,Melbourne (AUS),17 DEC 2017,1063
24,4014,1:34:18,Alana BARBER,08 JUL 1987,NZL,2,Gold Coast (AUS),08 APR 2018,1063
25,4014,1:34:18,Katarzyna ZDZIEBŁO,28 NOV 1996,POL,41,Taicang (CHN),05 MAY 2018,1063
26,4014,1:34:18,Inês HENRIQUES,01 MAY 1980,POR,3,Rio Maior (POR),07 MAY 2022,1063
27,4014,1:34:18,Lucia REDONDO,03 AUG 2003,ESP,6,Córdoba (ESP),26 MAR 2023,1063
28,4014,1:34:18,Katarzyna ZDZIEBŁO,28 NOV 1996,POL,14,Poděbrady (CZE),21 MAY 2023,1063
29,4030,1:34:19,Yufang YUAN,01 FEB 1976,MAS,15,"Olympic Stadium, Sydney (AUS)",28 SEP 2000,1063
30,4030,1:34:19,Norica CÎMPEAN,22 MAR 1972,ROU,1,Alba Iulia (ROU),04 SEP 2004,1063
31,4030,1:34:19,Mayumi KAWASAKI,10 MAY 1980,JPN,6,Wajima (JPN),16 APR 2006,1063
32,4030,1:34:19,Alina OLARU,03 OCT 1982,ROU,,Istanbul (TUR),21 APR 2006,1063
33,4030,1:34:19,María José POVES,16 MAR 1978,ESP,10,"Estadio Olímpico, Barcelona (ESP)",28 JUL 2010,1063
34,4030,1:34:19,Grace Wanjiru NJUE,10 JAN 1979,KEN,1,"Nyayo National Stadium, Nairobi (KEN)",01 AUG 2010,1063
35,4030,1:34:19,Anabelly ORJUELA,24 JUL 1988,COL,41,Roma (ITA),07 MAY 2016,1063
36,4030,1:34:19,Anežka DRAHOTOVÁ,22 JUL 1995,CZE,4,Lugano (SUI),19 MAR 2017,1063
37,4030,1:34:19,Dandan DUAN,23 MAY 1995,CHN,10,Taicang (CHN),11 MAY 2019,1063
38,4030,1:34:19,Magaly BONILLA,08 FEB 1992,ECU,5,Warszawa (POL),23 APR 2023,1063
39,4030,1:34:19,Lidia SANCHEZ-PUEBLA,17 JUL 1996,ESP,24,La Coruña (ESP),03 JUN 2023,1063
40,4041,1:34:20,Svetlana KALITKA,28 MAR 1970,UKR,4,Dudince (SVK),25 MAR 2000,1063
41,4041,1:34:20,Kun JIANG,18 MAY 1985,CHN,8,Xi'an (CHN),22 OCT 2006,1063
42,4041,1:34:20,Jingjing NIE,01 MAR 1988,CHN,8,Baoji (CHN),21 MAR 2009,1063
43,4041,1:34:20,Zuzana SCHINDLEROVÁ,25 APR 1987,CZE,1,Dudince (SVK),27 MAR 2010,1063
44,4041,1:34:20,Beatriz PASCUAL,09 MAY 1982,ESP,1,Badalona (ESP),12 FEB 2012,1063
45,4041,1:34:20,Zhen CHEN,03 NOV 1994,CHN,15,Huangshan (CHN),27 FEB 2014,1063
46,4041,1:34:20,Monika KAPERA,15 FEB 1990,POL,2,Zaniemsyl (POL),05 APR 2014,1063
47,4041,1:34:20,Kristina SALTANOVIČ,20 FEB 1975,LTU,14,Rio Maior (POR),18 APR 2015,1063
48,4041,1:34:20,Alejandra ORTEGA,08 JUL 1994,MEX,4,Taicang (CHN),23 APR 2016,1063
49,4041,1:34:20,Kseniya BULDYGINA,20 SEP 1998,RUS,9,Sochi (RUS),19 FEB 2018,1063
50,4041,1:34:20,Tamara HAVRYLYUK,14 DEC 1995,UKR,2,Sumy (UKR),16 JUN 2018,1063
51,4041,1:34:20,Noelia VARGAS,17 APR 2000,CRC,26,La Coruña (ESP),08 JUN 2019,1063
52,4041,1:34:20,Marina PEÑA ALONSO,18 MAR 1999,ESP,27,La Coruña (ESP),08 JUN 2019,1063
53,4041,1:34:20,Barbara KOVÁCS,26 JUL 1993,HUN,1,Békéscsaba (HUN),27 SEP 2020,1063
54,4041,1:34:20,Yana SMERDOVA,07 FEB 1998,RUS,12,Sochi (RUS),19 FEB 2021,1063
55,4041,1:34:20,Pengqin JIANG,05 SEP 1995,CHN,14,Huangshan (CHN),20 MAR 2021,1063
56,4057,1:34:21,Aihui XU,25 APR 1978,CHN,16,Nanning (CHN),25 FEB 2005,1062
57,4057,1:34:21,María VASCO,26 DEC 1975,ESP,2,Viladecans (ESP),22 JAN 2006,1062
58,4057,1:34:21,Yelena GINKO,30 JUL 1976,BLR,5,Tlalnepantla de Baz (MEX),25 MAR 2006,1062
59,4057,1:34:21,Joanne DOW,19 MAR 1964,USA,1,"Chula Vista, CA (USA)",28 JAN 2007,1062
60,4057,1:34:21,Ana Maria GRECEANU,12 MAY 1989,ROU,,Bucureşti (ROU),25 APR 2009,1062
61,4057,1:34:21,Katarzyna BURGHARDT,29 JUN 1985,POL,5,Poděbrady (CZE),10 APR 2010,1062
62,4057,1:34:21,Federica FERRARO,18 AUG 1988,ITA,1,Chiasso (SUI),03 OCT 2010,1062
63,4057,1:34:21,Yanmin BO,29 JUN 1987,CHN,11,Baoji (CHN),17 SEP 2011,1062
64,4057,1:34:21,Olga YAKOVENKO,01 JUN 1987,UKR,2,Dudince (SVK),24 MAR 2012,1062
65,4057,1:34:21,Shuyu LIU,13 DEC 1993,CHN,2,Erdos (CHN),14 SEP 2012,1062
66,4057,1:34:21,Cisiane Dutra LOPEZ,17 FEB 1983,BRA,1,"Valley Cottage, NY (USA)",25 OCT 2015,1062
67,4057,1:34:21,Kaori KAWAZOE,30 SEP 1995,JPN,4,Kobe (JPN),21 FEB 2016,1062
68,4057,1:34:21,Nicole COLOMBI,29 DEC 1995,ITA,2,Cassino (ITA),20 MAR 2016,1062
69,4057,1:34:21,Violaine AVEROUS,15 MAR 1985,FRA,42,Roma (ITA),07 MAY 2016,1062
70,4057,1:34:21,Hang YIN,07 FEB 1997,CHN,13,Taicang (CHN),11 MAY 2019,1062
71,4072,1:34:22,Anne SIMONSEN,18 JUN 1980,NOR,1,Bergen (NOR),03 APR 2000,1062
72,4072,1:34:22,Beatriz PASCUAL,09 MAY 1982,ESP,1f1,San Pedro del Pinatar (ESP),01 MAR 2009,1062
73,4072,1:34:22,Jess ROTHWELL,18 JUN 1989,AUS,1,Melbourne (AUS),22 NOV 2009,1062
74,4072,1:34:22,Johanna JACKSON,17 JAN 1985,GBR,1,New Delhi (IND),09 OCT 2010,1062
75,4072,1:34:22,Rachel SEAMAN,14 JAN 1986,CAN,1,"Huntington Beach, CA (USA)",13 MAR 2011,1062
76,4072,1:34:22,Rei INOUE,23 JUL 1991,JPN,2,Takahata (JPN),30 OCT 2011,1062
77,4072,1:34:22,Laura REYNOLDS,20 JAN 1989,IRL,6,Poděbrady (CZE),12 APR 2014,1062
78,4072,1:34:22,Maritza Rafaela PONCIO,23 DEC 1994,GUA,6,Arica (CHI),09 MAY 2015,1062
79,4072,1:34:22,Tanya HOLLIDAY,21 SEP 1988,AUS,26,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016,1062
80,4072,1:34:22,Valentina TRAPLETTI,12 JUL 1985,ITA,2,Ostia (ITA),23 JAN 2021,1062
81,4072,1:34:22,Mar JUÁREZ,27 SEP 1993,ESP,5,Murcia (ESP),14 MAR 2021,1062
82,4072,1:34:22,Sofia RAMOS RODRÍGUEZ,25 AUG 2002,MEX,3,Dudince (SVK),25 MAR 2023,1062
83,4072,1:34:22,Olga CHOJECKA,30 JUN 1997,POL,15,Poděbrady (CZE),21 MAY 2023,1062
84,4085,1:34:23,Tatyana MELNIKOVA,12 SEP 1975,RUS,7,"Adler, Sochi (RUS)",03 MAR 2001,1062
85,4085,1:34:23,Nina MOSKVINA,06 AUG 1971,UKR,7,Yevpatoriya (UKR),23 FEB 2003,1062
86,4085,1:34:23,Maribel GONCALVES,01 APR 1978,POR,2,Grandola (POR),10 JAN 2004,1062
87,4085,1:34:23,Gisella ORSINI,09 DEC 1971,ITA,2,San Giovanni di Marignano (ITA),29 MAY 2004,1062
88,4085,1:34:23,Elisa RIGAUDO,17 JUN 1980,ITA,9,Rio Maior (POR),01 APR 2006,1062
89,4085,1:34:23,Yelena GINKO,30 JUL 1976,BLR,14,Yangzhou (CHN),22 APR 2006,1062
90,4085,1:34:23,Larisa YEMELYANOVA,06 JAN 1980,RUS,4,Cheboksary (RUS),27 AUG 2006,1062
91,4085,1:34:23,Antonina PETROVA,01 MAY 1977,RUS,10,Cheboksary (RUS),17 JUN 2007,1062
92,4085,1:34:23,Jinzhao SONG,16 JAN 1988,CHN,8,Zhengzhou (CHN),14 MAR 2008,1062
93,4085,1:34:23,Xueping SUN,10 DEC 1988,CHN,12,Jinan (CHN),24 OCT 2009,1062
94,4085,1:34:23,Ainhoa PINEDO,17 FEB 1983,ESP,6,Benicassim (ESP),06 MAR 2011,1062
95,4085,1:34:23,Tatyana SHEMYAKINA,03 SEP 1987,RUS,2,"National Stadium, Shenzhen (CHN)",19 AUG 2011,1062
96,4085,1:34:23,Olga DUBROVINA,11 JUN 1993,RUS,10,Sochi (RUS),23 FEB 2013,1062
97,4085,1:34:23,Lorena ARENAS,17 SEP 1993,COL,2,Trujillo (PER),28 NOV 2013,1062
98,4085,1:34:23,Mária GÁLIKOVÁ,21 AUG 1980,SVK,7,Poděbrady (CZE),12 APR 2014,1062
99,4085,1:34:23,Nastassia YATSEVICH,18 JAN 1985,BLR,2,Brest (BLR),11 APR 2015,1062
0,4085,1:34:23,Darya BALKUNETS,04 MAR 1993,BLR,24,Murcia (ESP),17 MAY 2015,1062
1,4085,1:34:23,Lana RYAZANOVA,11 AUG 1998,RUS,10,Sochi (RUS),19 FEB 2018,1062
2,4103,1:34:24,Kristina SALTANOVIČ,20 FEB 1975,LTU,16,"Olympic Stadium, Sydney (AUS)",28 SEP 2000,1061
3,4103,1:34:24,Maria SÁNCHEZ,26 OCT 1973,MEX,14,Tijuana (MEX),20 MAR 2004,1061
4,4103,1:34:24,Kun JIANG,18 MAY 1985,CHN,5,Guangzhou (CHN),20 MAR 2004,1061
5,4103,1:34:24,Michelle ROHL,12 NOV 1965,USA,1,"Kenosha, WI (USA)",09 MAY 2004,1061
6,4103,1:34:24,Jolanta DUKURE,20 SEP 1979,LAT,22,"Olympiastadion, Helsinki (FIN)",07 AUG 2005,1061
7,4103,1:34:24,Sabine ZIMMER-KRANTZ,06 FEB 1981,GER,23,"Olympiastadion, Helsinki (FIN)",07 AUG 2005,1061
8,4103,1:34:24,Kun JIANG,18 MAY 1985,CHN,17,Nanjing (CHN),20 OCT 2005,1061
9,4103,1:34:24,Sha YANG,16 JAN 1986,CHN,3,Taian (CHN),29 JUL 2006,1061
10,4103,1:34:24,Sha YANG,16 JAN 1986,CHN,9,Xi'an (CHN),22 OCT 2006,1061
11,4103,1:34:24,Dan HE,22 JUL 1984,CHN,3,Doha (QAT),07 DEC 2006,1061
12,4103,1:34:24,Sachiko KONISHI,04 FEB 1982,JPN,3,Nomi (JPN),15 MAR 2009,1061
13,4103,1:34:24,Tongjie ZHOU,08 APR 1991,CHN,1,Huhehaote (CHN),20 JUN 2009,1061
14,4103,1:34:24,Federica FERRARO,18 AUG 1988,ITA,2,Poděbrady (CZE),21 APR 2012,1061
15,4103,1:34:24,María José POVES,16 MAR 1978,ESP,4,Rio Maior (POR),05 APR 2014,1061
16,4103,1:34:24,Katarzyna BURGHARDT,29 JUN 1985,POL,3,Szczecin (POL),30 JUL 2014,1061
17,4103,1:34:24,Sibilla DI VINCENZO,22 JAN 1983,ITA,14,Poděbrady (CZE),09 APR 2016,1061
18,4103,1:34:24,Gemma BRIDGE,17 MAY 1993,GBR,14,Poděbrady (CZE),21 MAY 2017,1061
19,4103,1:34:24,Emilia LEHMEYER,11 APR 1997,GER,6,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",16 JUL 2017,1061
20,4103,1:34:24,Júlia TAKÁCS,29 JUN 1989,ESP,9,Rio Maior (POR),06 APR 2019,1061
21,4122,1:34:25,Aura Libertad MORALES,07 JUN 1982,MEX,8,Sesto San Giovanni (ITA),19 JUN 2004,1061
22,4122,1:34:25,Dan HE,22 JUL 1984,CHN,1,Incheon (KOR),02 SEP 2005,1061
23,4122,1:34:25,Valentina TRAPLETTI,12 JUL 1985,ITA,4,Poděbrady (CZE),12 APR 2008,1061
24,4122,1:34:25,Li LI,18 JUN 1987,CHN,9,Rio Maior (POR),10 APR 2010,1061
25,4122,1:34:25,Shanshan WANG,16 JUN 1987,CHN,7,Erdos (CHN),14 SEP 2012,1061
26,4122,1:34:25,Magaly BONILLA,08 FEB 1992,ECU,43,Roma (ITA),07 MAY 2016,1061
27,4122,1:34:25,Lizbeth SILVA,30 SEP 1989,MEX,2,Naumburg (GER),23 APR 2017,1061
28,4122,1:34:25,Angela Melania CASTRO CHIRIVECHZ,21 FEB 1993,BOL,2,Cochabamba (BOL),05 JUN 2018,1061
29,4122,1:34:25,Pelageya GRIGORYEVA,19 JAN 1998,RUS,4,Cheboksary (RUS),29 MAY 2021,1061
30,4122,1:34:25,Aleksandra SIMAKOVA,06 JAN 1999,RUS,6,Cheboksary (RUS),21 MAY 2022,1061
31,4122,1:34:25,Clémence BERETTA,22 DEC 1997,FRA,2,Dublin (IRL),18 DEC 2022,1061
32,4122,1:34:25,Hanna SHEVCHUK,18 JUL 1996,UKR,16,Poděbrady (CZE),21 MAY 2023,1061
33,4134,1:34:26,Anita LIEPIŅA,17 NOV 1967,LAT,25,Eisenhüttenstadt (GER),17 JUN 2000,1061
34,4134,1:34:26,Michelle ROHL,12 NOV 1965,USA,17,"Olympic Stadium, Sydney (AUS)",28 SEP 2000,1061
35,4134,1:34:26,Anne SIMONSEN,18 JUN 1980,NOR,7,"Olympisch Stadion, Amsterdam (NED)",15 JUL 2001,1061
36,4134,1:34:26,Jolanta DUKURE,20 SEP 1979,LAT,8,"Olympisch Stadion, Amsterdam (NED)",15 JUL 2001,1061
37,4134,1:34:26,Kristina SALTANOVIČ,20 FEB 1975,LTU,18,Torino (ITA),12 OCT 2002,1061
38,4134,1:34:26,Tatyana KOROTKOVA,24 APR 1980,RUS,5,Sesto San Giovanni (ITA),01 MAY 2008,1061
39,4134,1:34:26,Rocío FLORIDO,16 JAN 1976,ESP,28,Cheboksary (RUS),11 MAY 2008,1061
40,4134,1:34:26,Anna DRABENYA,15 AUG 1987,BLR,8,Lugano (SUI),14 MAR 2010,1061
41,4134,1:34:26,Viktória MADARÁSZ,12 MAY 1985,HUN,15,Lugano (SUI),17 MAR 2013,1061
42,4134,1:34:26,Katarzyna GOLBA,21 DEC 1989,POL,6,Alytus (LTU),13 JUN 2014,1061
43,4134,1:34:26,Ainhoa PINEDO,17 FEB 1983,ESP,3,Motril (ESP),28 FEB 2016,1061
44,4134,1:34:26,Maritza Rafaela PONCIO,23 DEC 1994,GUA,8,Ciudad Juárez (MEX),12 MAR 2017,1061
45,4134,1:34:26,Despina ZAPOUNIDOU,05 OCT 1985,GRE,15,Poděbrady (CZE),21 MAY 2017,1061
46,4134,1:34:26,Kaori KAWAZOE,30 SEP 1995,JPN,1,Takahata (JPN),22 OCT 2017,1061
47,4134,1:34:26,Robyn STEVENS,24 APR 1983,USA,3,"Philadelphia, PA (USA)",08 APR 2018,1061
48,4134,1:34:26,Vitória OLIVEIRA,30 AUG 1992,POR,2,"Circuito Urbano, Buarcos (POR)",12 MAR 2023,1061
49,4150,1:34:27,Susana FEITOR,28 JAN 1975,POR,5,Rio Maior (POR),05 APR 2003,1061
50,4150,1:34:27,Gisella ORSINI,09 DEC 1971,ITA,27,Cheboksary (RUS),18 MAY 2003,1061
51,4150,1:34:27,Natalie SAVILLE,07 SEP 1978,AUS,9,Rio Maior (POR),03 APR 2004,1061
52,4150,1:34:27,Gisella ORSINI,09 DEC 1971,ITA,1,Dublin (IRL),17 JUN 2007,1061
53,4150,1:34:27,Agnieszka DYGACZ,18 JUL 1985,POL,29,Cheboksary (RUS),11 MAY 2008,1061
54,4150,1:34:27,Eleonora Anna GIORGI,14 SEP 1989,ITA,8,Lugano (SUI),08 MAR 2009,1061
55,4150,1:34:27,Nastassia YATSEVICH,18 JAN 1985,BLR,1,Nesvizh (BLR),09 APR 2011,1061
56,4150,1:34:27,Agnieszka DYGACZ,18 JUL 1985,POL,1,Zaniemsyl (POL),16 APR 2011,1061
57,4150,1:34:27,Antonella PALMISANO,06 AUG 1991,ITA,3,Poděbrady (CZE),21 APR 2012,1061
58,4150,1:34:27,Jing HUANG,28 FEB 1988,CHN,28,Taicang (CHN),01 MAR 2013,1061
59,4150,1:34:27,Neringa AIDIETYTĖ,05 JUN 1983,LTU,5,Taicang (CHN),23 APR 2016,1061
60,4150,1:34:27,Laura POLLI,07 SEP 1983,SUI,3,Naumburg (GER),22 MAY 2016,1061
61,4150,1:34:27,Anežka DRAHOTOVÁ,22 JUL 1995,CZE,3,Lugano (SUI),17 MAR 2019,1061
62,4150,1:34:27,Mária KATERINKA CZAKOVÁ,02 OCT 1988,SVK,18,Poděbrady (CZE),16 MAY 2021,1061
63,4150,1:34:27,Maritza Rafaela PONCIO,23 DEC 1994,GUA,2,Dudince (SVK),23 APR 2022,1061
64,4150,1:34:27,Lorena ARENAS,17 SEP 1993,COL,2,Melbourne (AUS),15 MAY 2022,1061
65,4150,1:34:27,Glenda MOREJÓN,30 MAY 2000,ECU,19,"Autzen Complex, Eugene, OR (USA)",15 JUL 2022,1061
66,4150,1:34:27,Viktória MADARÁSZ,12 MAY 1985,HUN,12,Rio Maior (POR),06 MAY 2023,1061
67,4168,1:34:28,Wei XU,,CHN,15,Beijing (CHN),01 MAY 1995,1060
68,4168,1:34:28,Beatriz PASCUAL,09 MAY 1982,ESP,19,Torino (ITA),12 OCT 2002,1060
69,4168,1:34:28,Olga KARDOPOLTSEVA,11 SEP 1966,BLR,8,Sesto San Giovanni (ITA),01 MAY 2003,1060
