"",Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
58,11142,2:01.92,Tanya BLAKE,16 JAN 1971,MLT,1,"Des Moines, IA (USA)",26 APR 2003,1128
59,11142,2:01.92,Michelle BALLENTINE,31 AUG 1975,JAM,6,Oslo (NOR),27 JUN 2003,1128
60,11142,2:01.92,Tamara TVERDOSTUP,17 JUL 1979,UKR,2,Poznan (POL),29 JUN 2003,1128
61,11142,2:01.92,Oksana ZBROZHEK,12 JAN 1978,RUS,10,Tula (RUS),09 AUG 2003,1128
62,11142,2:01.92,Luciana de Paula MENDES,26 JUL 1971,BRA,1,Ibirapuera (BRA),17 APR 2004,1128
63,11142,2:01.92,Janeth JEPKOSGEI,13 DEC 1983,KEN,1,Avezzano (ITA),12 SEP 2004,1128
64,11142,2:01.92,Elisabeth GROUSSELLE,06 FEB 1973,FRA,2,Angers (FRA),15 JUL 2005,1128
65,11142,2:01.92,Zulia CALATAYUD,09 NOV 1979,CUB,1,La Habana (CUB),04 JUN 2006,1128
66,11142,2:01.92,Frances SANTIN,27 JUL 1980,USA,2h2,"Indianapolis, IN (USA)",23 JUN 2006,1128
67,11142,2:01.92,Marilyn OKORO,23 SEP 1984,GBR,5,Manchester (GBR),16 JUL 2006,1128
68,11142,2:01.92,Lisa CORRIGAN,02 DEC 1984,AUS,1,Sydney (AUS),13 JAN 2007,1128
69,11142,2:01.92,Liliana BARBULESCU-POPESCU,05 FEB 1982,ROU,1,Milano (ITA),23 JUN 2007,1128
70,11142,2:01.92,Svetlana KLYUKA,27 DEC 1978,RUS,4,"Stadion Juliska, Praha (CZE)",08 JUN 2009,1128
71,11142,2:01.92,Cherono KOECH,08 DEC 1992,KEN,3,Nairobi (KEN),25 JUL 2009,1128
72,11142,2:01.92,Tintu LUKA,26 APR 1989,IND,1,Chennai (IND),28 DEC 2009,1128
73,11142,2:01.92,Lucia KLOCOVÁ,20 NOV 1983,SVK,4,"Stadion Juliska, Praha (CZE)",14 JUN 2010,1128
74,11142,2:01.92,Renata PLIŚ,05 FEB 1985,POL,1,Bielsko-Biala (POL),09 JUL 2010,1128
75,11142,2:01.92,Yelena KOFANOVA,08 AUG 1988,RUS,1h1,Saransk (RUS),12 AUG 2010,1128
76,11142,2:01.92,Rose-Anne GALLIGAN,09 DEC 1987,IRL,5,"Stade Raymond Petit, Tomblaine (FRA)",02 JUL 2013,1128
77,11142,2:01.92,Maggie VESSEY,23 DEC 1981,USA,8,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2014,1128
78,11142,2:01.92,Sushma DEVI,07 MAY 1984,IND,4,Incheon (KOR),01 OCT 2014,1128
79,11142,2:01.92,Shelby HOULIHAN,08 FEB 1993,USA,1,"Tempe, AZ (USA)",11 APR 2015,1128
80,11142,2:01.92,Jennifer MEADOWS,17 APR 1981,GBR,7,"Alexander Stadium, Birmingham (GBR)",07 JUN 2015,1128
81,11142,2:01.92,Angela PETTY,16 AUG 1991,NZL,7f1,"Moratalaz, Madrid (ESP)",23 JUN 2016,1128
82,11142,2:01.92,Lauren JOHNSON,04 MAY 1987,USA,6,"Somerville, MA (USA)",02 JUN 2017,1128
83,11142,2:01.92,Marina ARZAMASOVA,17 DEC 1987,BLR,4h4,"Olympic Stadium, London (GBR)",10 AUG 2017,1128
84,11142,2:01.92,Aníta HINRIKSDÓTTIR,13 JAN 1996,ISL,6,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018,1128
85,11142,2:01.92,Hanna GREEN,16 OCT 1994,USA,6f1,Karlstad (SWE),25 JUL 2018,1128
86,11142,2:01.92,Maïté BOUCHARD,24 AUG 1995,CAN,2,"Stade University Sherbrooke, Sherbrooke (CAN)",12 AUG 2020,1128
87,11142,2:01.92,Bérénice FULCHIRON,17 FEB 2000,FRA,2f1,"VITA Atletiek, Ninove (BEL)",17 JUL 2021,1128
88,11142,2:01.92,Julianne LABACH,14 NOV 1996,CAN,6f2,"Cougar Athletic Stadium, Azusa, CA (USA)",25 JUL 2021,1128
89,11142,2:01.92,Rénelle LAMOTE,26 DEC 1993,FRA,1h1,"National Stadium, Tokyo (JPN)",30 JUL 2021,1128
90,11142,2:01.92,Bendere OBOYA,17 APR 2000,AUS,1,"SOPAC, Sydney (AUS)",12 MAR 2022,1128
91,11142,2:01.92,Mebriht MEKONEN,12 FEB 2005,ETH,4,"Centro Sportivo Fontanassa, Savona (ITA)",18 MAY 2022,1128
92,11142,2:01.92,Abigail IVES,06 FEB 2004,GBR,1sf2,"Pascual Guerrero Stadium, Cali (COL)",02 AUG 2022,1128
93,11142,2:01.92,Juliette WHITTAKER,01 DEC 2003,USA,2sf2,"Pascual Guerrero Stadium, Cali (COL)",02 AUG 2022,1128
94,11195,2:01.93,Gabriella DORIO,26 JUN 1957,ITA,1,Stockholm (SWE),03 JUL 1978,1128
95,11195,2:01.93,Adriana DUMITRU,03 MAY 1968,ROU,3,"Olympic Stadium, Athina (GRE)",18 JUL 1986,1128
96,11195,2:01.93,Rose MONDAY,07 AUG 1959,USA,6,Hengelo (NED),13 AUG 1989,1128
97,11195,2:01.93,Hassiba BOULMERKA,10 JUL 1968,ALG,4,Rovereto (ITA),21 AUG 1990,1128
98,11195,2:01.93,Julie JENKINS,12 AUG 1964,USA,2,San José (USA),29 MAY 1993,1128
99,11195,2:01.93,Eduarda COELHO,02 MAR 1968,POR,2,Cottbus (GER),09 JUN 1996,1128
0,11195,2:01.93,Malin EWERLÖF,02 JUN 1972,SWE,6,Nice (FRA),10 JUL 1996,1128
1,11195,2:01.93,Irina MISTYUKEVICH,17 JUN 1977,RUS,h,Moskva (RUS),31 JUL 1998,1128
2,11195,2:01.93,Natalya TSYGANOVA,07 FEB 1971,RUS,h,Moskva (RUS),31 JUL 1998,1128
3,11195,2:01.93,Diane MODAHL-EDWARDS,17 JUN 1966,GBR,1,Solihull (GBR),05 SEP 1998,1128
4,11195,2:01.93,Diane MODAHL-EDWARDS,17 JUN 1966,GBR,10,Athina (GRE),16 JUN 1999,1128
5,11195,2:01.93,Zulia CALATAYUD,09 NOV 1979,CUB,1,Getafe (ESP),06 JUL 1999,1128
6,11195,2:01.93,Mardrea HYMAN,22 DEC 1972,JAM,1,Königs Wusterhausen (GER),05 SEP 1999,1128
7,11195,2:01.93,Olena BUZHENKO-SERGEYEVA,16 NOV 1972,UKR,7,Linz (AUT),08 AUG 2000,1128
8,11195,2:01.93,Judit VARGA,16 APR 1976,HUN,1,Lignano (ITA),13 JUL 2003,1128
9,11195,2:01.93,Elisabeth GROUSSELLE,06 FEB 1973,FRA,1,Aix-les-Bains (FRA),22 MAY 2005,1128
10,11195,2:01.93,Svetlana CHERKASOVA,20 MAY 1978,RUS,6,"Stade Louis II, Monaco (MON)",10 SEP 2005,1128
11,11195,2:01.93,Anna LUCHKINA,13 JAN 1986,RUS,3,Tula (RUS),19 JUN 2007,1128
12,11195,2:01.93,Maria Carmo TAVARES,27 APR 1974,POR,8,Jerez de la Frontera (ESP),24 JUN 2008,1128
13,11195,2:01.93,Stacey SMITH,24 FEB 1990,GBR,2f1,Belfast (GBR),24 JUL 2010,1128
14,11195,2:01.93,Ewelina SĘTOWSKA-DRYK,05 MAR 1980,POL,2,Bydgoszcz (POL),03 JUN 2011,1128
15,11195,2:01.93,Rosibel GARCÍA,13 FEB 1981,COL,5f1,Gent (BEL),30 JUL 2011,1128
16,11195,2:01.93,Treniere MOSER,27 OCT 1981,USA,4,"Walnut, CA (USA)",21 APR 2012,1128
17,11195,2:01.93,Elena Mirela LAVRIC,17 FEB 1991,ROU,1f1,Bucureşti (ROU),06 JUL 2012,1128
18,11195,2:01.93,Kendra CHAMBERS,11 SEP 1990,USA,1,"Austin, TX (USA)",11 APR 2015,1128
19,11195,2:01.93,Natalija PILIUŠINA,22 OCT 1990,LTU,3f1,"Palo Alto, CA (USA)",02 MAY 2015,1128
20,11195,2:01.93,Lynsey SHARP,11 JUL 1990,GBR,2,Rehlingen (GER),25 MAY 2015,1128
21,11195,2:01.93,Charlene LIPSEY,16 JUL 1991,USA,8,"Alexander Stadium, Birmingham (GBR)",07 JUN 2015,1128
22,11195,2:01.93,Lenka MASNÁ,22 APR 1985,CZE,2,"Pankritio Stadium, Herakleion (GRE)",20 JUN 2015,1128
23,11195,2:01.93,Santa TKHAKUR,23 APR 1993,RUS,4,Cheboksary (RUS),21 JUN 2016,1128
24,11195,2:01.93,Darya BARYSEVICH,06 APR 1990,BLR,5,Heusden-Zolder (BEL),16 JUL 2016,1128
25,11195,2:01.93,Adelle TRACEY,27 MAY 1993,GBR,6f1,Oordegem (BEL),27 MAY 2017,1128
26,11195,2:01.93,Renée EYKENS,08 JUN 1996,BEL,9,"Sports Park Mladost, Zagreb (CRO)",29 AUG 2017,1128
27,11195,2:01.93,Halimah NAKAAYI,16 OCT 1994,UGA,1,"Bislett Stadion, Oslo (NOR)",13 JUN 2019,1128
28,11195,2:01.93,Linden HALL,20 JUN 1991,AUS,2,"AIS Athletics Track, Canberra (AUS)",25 FEB 2021,1128
29,11195,2:01.93,Mariela Luisa REAL,22 MAR 1993,MEX,4f2,"Icahn Stadium, New York, NY (USA)",21 MAY 2021,1128
30,11195,2:01.93,Adelle TRACEY,27 MAY 1993,GBR,2h1,"Sportcity Regional Arena, Manchester (GBR)",26 JUN 2021,1128
31,11195,2:01.93,Charline MATHIAS,23 MAY 1992,LUX,3f1,"VITA Atletiek, Ninove (BEL)",17 JUL 2021,1128
32,11195,2:01.93,Kendra CHAMBERS,11 SEP 1990,USA,7f2,"Cougar Athletic Stadium, Azusa, CA (USA)",25 JUL 2021,1128
33,11195,2:01.93,Lore HOFFMANN,25 JUL 1996,SUI,3,"Stadion Wankdorf, Bern (SUI)",21 AUG 2021,1128
34,11195,2:01.93,Aleksandra GULYAYEVA,30 APR 1994,RUS,1,"Stadium Desna, Bryansk (RUS)",08 AUG 2022,1128
35,11195,2:01.93,Sarah HENDRICK,07 APR 2000,USA,6f1,"Cougar Athletic Stadium, Azusa, CA (USA)",14 APR 2023,1128
36,11195,2:01.93,Christina HERING,09 OCT 1994,GER,7,"Paavo Nurmen Stadion, Turku (FIN)",13 JUN 2023,1128
37,11238,2:01.94,Nina MORGUNOVA,21 APR 1951,URS,1,Roma (ITA),20 SEP 1975,1128
38,11238,2:01.94,Laimutė BAIKAUSKAITĖ,10 JUN 1956,URS,1,Grudziadz (POL),04 JUN 1987,1128
39,11238,2:01.94,Montserrat PUJOL,27 APR 1961,ESP,2,La Coruña (ESP),05 AUG 1987,1128
40,11238,2:01.94,Christine HANON,22 MAR 1960,FRA,2,Tours (FRA),14 AUG 1988,1128
41,11238,2:01.94,Joetta CLARK,01 AUG 1962,USA,9,"Estadio Olímpico, Barcelona (ESP)",09 SEP 1989,1128
42,11238,2:01.94,Beverley NICHOLSON-HARTIGAN,10 JUN 1967,GBR,2,Lappeenranta (FIN),09 JUL 1990,1128
43,11238,2:01.94,Birte BRUHNS,04 NOV 1970,GDR,4h2,"Poljud Stadion, Split (CRO)",27 AUG 1990,1128
44,11238,2:01.94,Natalya DUKHNOVA,16 JUL 1966,BLR,1,Bruxelles (BEL),12 JUN 1993,1128
45,11238,2:01.94,Yelena AFANASYEVA,01 MAR 1967,RUS,5h5,"Gottlieb-Daimler Stadion, Stuttgart (GER)",14 AUG 1993,1128
46,11238,2:01.94,Linda KISABAKA,09 APR 1969,GER,1,Arnsberg (GER),12 MAY 1996,1128
47,11238,2:01.94,Ana Amelia MENÉNDEZ,17 MAR 1972,ESP,5,"FBK Stadium, Hengelo (NED)",31 MAY 1997,1128
48,11238,2:01.94,Letitia VRIESDE,05 OCT 1964,SUR,6,"Eugene, OR (USA)",24 JUN 2000,1128
49,11238,2:01.94,Irina KRAKOVIAK,16 NOV 1977,LTU,1,Bydgoszcz (POL),15 JUN 2001,1128
50,11238,2:01.94,Natalya KORNEYEVA,22 MAR 1977,RUS,5,Tula (RUS),15 JUL 2001,1128
51,11238,2:01.94,Luciana de Paula MENDES,26 JUL 1971,BRA,6sf2,"Commonwealth Stadium, Edmonton (CAN)",10 AUG 2001,1128
52,11238,2:01.94,Svetlana CHERKASOVA,20 MAY 1978,RUS,7,Zürich (SUI),15 AUG 2003,1128
53,11238,2:01.94,Aimee TETERIS,24 JUN 1979,CAN,5,"Palo Alto, CA (USA)",31 MAY 2004,1128
54,11238,2:01.94,Irina MISTYUKEVICH,17 JUN 1977,RUS,7,Gateshead (GBR),27 JUN 2004,1128
55,11238,2:01.94,Virginie FOUQUET,09 SEP 1975,FRA,2f2,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2005,1128
56,11238,2:01.94,Maria Carmo TAVARES,27 APR 1974,POR,4,Thessaloniki (GRE),17 JUL 2005,1128
57,11238,2:01.94,Marian BURNETT,22 FEB 1976,GUY,7,"Eugene, OR (USA)",28 MAY 2006,1128
58,11238,2:01.94,Teodora KOLAROVA,29 MAY 1981,BUL,3h1,"Ullevi Stadium, Göteborg (SWE)",07 AUG 2006,1128
59,11238,2:01.94,Yekaterina SHARMINA,06 AUG 1986,RUS,4,Tula (RUS),19 JUN 2007,1128
60,11238,2:01.94,Rosibel GARCÍA,13 FEB 1981,COL,8,Zaragoza (ESP),31 MAY 2008,1128
61,11238,2:01.94,Daniela REINA,15 MAY 1981,ITA,7h2,"Estadio Olímpico, Barcelona (ESP)",27 JUL 2010,1128
62,11238,2:01.94,Molly LUDLOW,04 AUG 1987,USA,4f1,Kessel-Lo (BEL),14 AUG 2010,1128
63,11238,2:01.94,Alice SCHMIDT,03 OCT 1981,USA,1,"Los Angeles, CA (USA)",07 MAY 2011,1128
64,11238,2:01.94,Maggie VESSEY,23 DEC 1981,USA,1sf2,"Hayward Field, Eugene, OR (USA)",24 JUN 2011,1128
65,11238,2:01.94,Tamsyn MANOU,20 JUL 1978,AUS,1h1,Sydney (AUS),31 MAR 2012,1128
66,11238,2:01.94,Annet NEGESA,24 APR 1992,UGA,4,Lille (FRA),09 JUN 2012,1128
67,11238,2:01.94,Shelayna OSKAN-CLARKE,20 JAN 1990,GBR,9,"Suhaim bin Hamad Stadium, Doha (QAT)",09 MAY 2014,1128
68,11238,2:01.94,Alison LEONARD,17 MAR 1990,GBR,1h2,Birmingham (GBR),28 JUN 2014,1128
69,11238,2:01.94,Angela PETTY,16 AUG 1991,NZL,5,"Hampden Park, Glasgow (GBR)",01 AUG 2014,1128
70,11238,2:01.94,Anastasiya RYEMYEN,20 APR 1993,UKR,1f2,"Stadio Guidobaldi, Rieti (ITA)",13 SEP 2015,1128
71,11238,2:01.94,Cory Ann MCGEE,29 MAY 1992,USA,1f2,"Waltham, MA (USA)",11 JUN 2016,1128
72,11238,2:01.94,Treniere MOSER,27 OCT 1981,USA,6,"Somerville, MA (USA)",17 JUN 2016,1128
73,11238,2:01.94,Christina HERING,09 OCT 1994,GER,8f1,"Moratalaz, Madrid (ESP)",23 JUN 2016,1128
74,11238,2:01.94,Chanelle PRICE,22 AUG 1990,USA,5sf1,"Hayward Field, Eugene, OR (USA)",02 JUL 2016,1128
75,11238,2:01.94,Shelayna OSKAN-CLARKE,20 JAN 1990,GBR,2,Birmingham (GBR),01 JUL 2018,1128
76,11238,2:01.94,Maïté BOUCHARD,24 AUG 1995,CAN,3,Ottawa (CAN),08 JUL 2018,1128
77,11238,2:01.94,Ciara MAGEEAN,12 MAR 1992,IRL,4,Dublin (IRL),21 AUG 2019,1128
78,11238,2:01.94,Nelly JEPKOSGEI,14 JUL 1991,BRN,10,"Stade Charléty, Paris (FRA)",24 AUG 2019,1128
79,11238,2:01.94,Síofra CLÉIRIGH BÜTTNER,21 JUL 1995,IRL,13f1,"Hilmer Lodge Stadium, Walnut, CA (USA)",09 MAY 2021,1128
80,11238,2:01.94,Katie KIRK,05 NOV 1993,IRL,1,"Mary Peters Track, Belfast (GBR)",11 SEP 2021,1128
81,11238,2:01.94,Eloisa COIRO,01 DEC 2000,ITA,1f1,"Slottsskogsvallen, Göteborg (SWE)",30 JUL 2022,1128
82,11238,2:01.94,Imogen BARRETT,08 NOV 1999,AUS,6sf3,"Mike A. Myers Stadium, Austin, TX (USA)",08 JUN 2023,1128
83,11284,2:01.95,Dörte BEHRENDT,12 JAN 1962,GDR,8,Potsdam (GDR),25 MAY 1984,1128
84,11284,2:01.95,Antje SCHRÖDER,02 SEP 1963,GDR,3h2,Potsdam (GDR),20 AUG 1987,1128
85,11284,2:01.95,Antonia BABUSHKINA,18 JUN 1962,URS,2,Leningrad (URS),19 JUN 1988,1128
86,11284,2:01.95,Gabriela Katharina LESCH,17 AUG 1964,FRG,3,Potsdam (GDR),13 JUN 1990,1128
87,11284,2:01.95,Meredith RAINEY-VALMON,15 OCT 1968,USA,1,Gateshead (GBR),17 AUG 1990,1128
88,11284,2:01.95,Slobodanka ČOLOVIĆ,10 JAN 1965,YUG,7h3,"Poljud Stadion, Split (CRO)",27 AUG 1990,1128
89,11284,2:01.95,Milena STRNADOVÁ,23 MAY 1961,TCH,3h5,"National Stadium, Tokyo (JPN)",24 AUG 1991,1128
90,11284,2:01.95,Margaret CROWLEY,24 MAY 1967,AUS,3,Melbourne (AUS),29 FEB 1996,1128
91,11284,2:01.95,Malin EWERLÖF,02 JUN 1972,SWE,1,Kvarnsveden (SWE),13 AUG 1997,1128
92,11284,2:01.95,Aleksandra DEREŃ,01 FEB 1978,POL,1,Warszawa (POL),12 JUN 1999,1128
93,11284,2:01.95,Tsvetelina KIRILOVA,14 JUL 1977,BUL,1,Istanbul (TUR),27 JUN 1999,1128
94,11284,2:01.95,Mariya SINUSOVA,27 AUG 1970,RUS,1,Tampere (FIN),14 JUL 1999,1128
95,11284,2:01.95,Lwisa MSYANI JOHN,18 MAY 1980,TAN,1,Lignano (ITA),23 JUL 1999,1128
96,11284,2:01.95,Meredith RAINEY-VALMON,15 OCT 1968,USA,sf,Winnipeg (CAN),24 JUL 1999,1128
97,11284,2:01.95,Diane CUMMINS,19 JAN 1974,CAN,4,"Palo Alto, CA (USA)",01 JUL 2000,1128
98,11284,2:01.95,Fabiane DOS SANTOS,30 MAY 1976,BRA,3,Rovereto (ITA),30 AUG 2000,1128
99,11284,2:01.95,Olga RASPOPOVA,27 DEC 1978,RUS,3h2,"Olympic Stadium, Sydney (AUS)",22 SEP 2000,1128
0,11284,2:01.95,Jennifer TOOMEY,19 DEC 1971,USA,1,"Brunswick, ME (USA)",07 JUL 2001,1128
1,11284,2:01.95,Sandra STALS,05 JUN 1975,BEL,2,Brasschaat (BEL),13 AUG 2003,1128
2,11284,2:01.95,Svetlana KLYUKA,27 DEC 1978,RUS,8,Zürich (SUI),15 AUG 2003,1128
3,11284,2:01.95,Anna ROSTKOWSKA,26 JUL 1980,POL,2sf1,Daegu (KOR),29 AUG 2003,1128
4,11284,2:01.95,Akosua SERWAH,03 JAN 1981,GHA,2,Patra (GRE),12 JUL 2004,1128
5,11284,2:01.95,Anastasiya FESENKO,17 JUN 1982,RUS,5,Thessaloniki (GRE),17 JUL 2005,1128
6,11284,2:01.95,Diane CUMMINS,19 JAN 1974,CAN,2,Melbourne (AUS),09 MAR 2006,1128
7,11284,2:01.95,Elisabeth GROUSSELLE,06 FEB 1973,FRA,2,Aix-les-Bains (FRA),21 MAY 2006,1128
8,11284,2:01.95,Emma JACKSON,07 JUN 1988,GBR,3,Manchester (GBR),09 JUN 2007,1128
9,11284,2:01.95,Laurane PICOCHE,17 JUL 1985,FRA,4,Casablanca (MAR),14 JUN 2009,1128
10,11284,2:01.95,Brenda MARTINEZ,08 SEP 1987,USA,2,"Wattenscheid, Bochum (GER)",02 AUG 2009,1128
11,11284,2:01.95,Danuta URBANIK,24 DEC 1989,POL,3,Bydgoszcz (POL),03 JUN 2011,1128
12,11284,2:01.95,Marilyn OKORO,23 SEP 1984,GBR,3,"Walnut, CA (USA)",20 APR 2013,1128
13,11284,2:01.95,Winny CHEBET,20 DEC 1990,KEN,6,"FBK Stadium, Hengelo (NED)",08 JUN 2013,1128
14,11284,2:01.95,Katherine KATSANEVAKIS,06 NOV 1988,AUS,1f3,"Los Angeles, CA (USA)",15 MAY 2014,1128
15,11284,2:01.95,Shelayna OSKAN-CLARKE,20 JAN 1990,GBR,6,"FBK Stadium, Hengelo (NED)",08 JUN 2014,1128
16,11284,2:01.95,Erica MOORE,25 MAR 1988,USA,5h4,"Sacramento, CA (USA)",26 JUN 2014,1128
17,11284,2:01.95,Emily BROOKS-RICHARDS,21 JUL 1995,USA,3sf1,"Sacramento, CA (USA)",23 JUN 2017,1128
18,11284,2:01.95,Athing MU,08 JUN 2002,USA,2h4,"Drake Stadium, Des Moines, IA (USA)",25 JUL 2019,1128
19,11284,2:01.95,Līga VELVERE,10 FEB 1990,LAT,4,"Grosics Gyula Stadion, Tatabánya (HUN)",05 JUN 2021,1128
20,11284,2:01.95,Lindsey BUTTERWORTH,27 SEP 1992,CAN,3f1,Guelph (CAN),16 JUN 2021,1128
21,11284,2:01.95,Naomi KORIR,01 SEP 1998,KEN,4f1,"Nyayo National Stadium, Nairobi (KEN)",05 MAR 2022,1128
22,11284,2:01.95,Sinclaire JOHNSON,14 APR 1998,USA,3,"Hilmer Lodge Stadium, Walnut, CA (USA)",16 APR 2022,1128
23,11284,2:01.95,Jarinter Mawia MWASYA,30 DEC 1996,KEN,1sf1,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",27 APR 2022,1128
24,11284,2:01.95,Allie WILSON,31 MAR 1996,USA,1h4,"Hayward Field, Eugene, OR (USA)",23 JUN 2022,1128
25,11284,2:01.95,Eveliina MÄÄTTÄNEN,01 SEP 1995,FIN,1,"Kuortaneen keskusurheilukenttä, Kuortane (FIN)",17 JUN 2023,1128
26,11327,2:01.96,Wendy OLD,24 JUN 1960,AUS,1,Canberra (AUS),26 JAN 1988,1127
27,11327,2:01.96,Catalina GHEORGHIU,21 JUN 1969,ROU,2,"Laurentian University Stadium, Sudbury (CAN)",29 JUL 1988,1127
28,11327,2:01.96,Linda KISABAKA,09 APR 1969,GER,5,Stuttgart (GER),19 JUL 1998,1127
29,11327,2:01.96,Natalya TSYGANOVA,07 FEB 1971,RUS,8sf1,"Népstadion, Budapest (HUN)",19 AUG 1998,1127
30,11327,2:01.96,Alina RÎPANU,29 OCT 1981,ROU,1,Constanta (ROU),23 MAY 1999,1127
31,11327,2:01.96,Alisa HILL-HARVEY,16 SEP 1965,USA,4,"Raleigh, NC (USA)",12 JUN 1999,1127
32,11327,2:01.96,Yanelis LARA VIDEAUX,19 AUG 1978,CUB,1,Alcalá de Henáres (ESP),30 JUN 2001,1127
33,11327,2:01.96,Oksana ZBROZHEK,12 JAN 1978,RUS,1,Bydgoszcz (POL),08 JUN 2002,1127
34,11327,2:01.96,Larisa CHZHAO,04 FEB 1971,RUS,1,Malmö (SWE),13 AUG 2002,1127
35,11327,2:01.96,Tanya BLAKE,16 JAN 1971,MLT,1,"Modesto, CA (USA)",10 MAY 2003,1127
36,11327,2:01.96,Yin Yin KHINE,15 JUN 1977,MYA,1,Manila (PHI),23 SEP 2003,1127
37,11327,2:01.96,Tiffany MCWILLIAMS,20 OCT 1982,USA,1,Oxford (GBR),16 MAY 2004,1127
38,11327,2:01.96,Oksana ZBROZHEK,12 JAN 1978,RUS,1,Bratislava (SVK),10 JUN 2004,1127
39,11327,2:01.96,Natalya KHRUSHCHELYOVA,20 MAY 1973,RUS,1h5,Tula (RUS),29 JUL 2004,1127
40,11327,2:01.96,Svetlana KLYUKA,27 DEC 1978,RUS,4sf1,Tula (RUS),30 JUL 2004,1127
41,11327,2:01.96,Irina VASHENTSEVA,30 SEP 1980,RUS,4,Sochi (RUS),27 MAY 2005,1127
42,11327,2:01.96,Virginie FOUQUET,09 SEP 1975,FRA,3,Strasbourg (FRA),23 JUN 2005,1127
43,11327,2:01.96,Nahida TOUHAMI,10 FEB 1978,ALG,6f2,"Stadio Olimpico, Roma (ITA)",08 JUL 2005,1127
44,11327,2:01.96,Neisha BERNARD-THOMAS,21 JAN 1981,GRN,8,Melbourne (AUS),24 MAR 2006,1127
45,11327,2:01.96,Liliana BARBULESCU-POPESCU,05 FEB 1982,ROU,1h,Bucureşti (ROU),23 JUL 2006,1127
46,11327,2:01.96,Liliana BARBULESCU-POPESCU,05 FEB 1982,ROU,1,Istanbul (TUR),30 JUN 2007,1127
47,11327,2:01.96,Tatyana DUDCHENKO,18 NOV 1983,RUS,1,Moskva (RUS),11 JUL 2008,1127
48,11327,2:01.96,Tatyana DUDCHENKO,18 NOV 1983,RUS,1,Moskva (RUS),11 JUL 2008,1127
49,11327,2:01.96,Yuneysi SANTIUSTI,24 DEC 1984,CUB,1,Pergine Valsugana (ITA),25 JUL 2009,1127
50,11327,2:01.96,Eglė BALČIŪNAITĖ,31 OCT 1988,LTU,1,Bydgoszcz (POL),06 JUN 2010,1127
51,11327,2:01.96,Heather KAMPF,19 JAN 1987,USA,1,Nuoro (ITA),13 JUL 2011,1127
52,11327,2:01.96,Merve AYDIN,17 MAR 1990,TUR,3sf2,"National Stadium, Shenzhen (CHN)",17 AUG 2011,1127
53,11327,2:01.96,Angelika CICHOCKA,15 MAR 1988,POL,5,Lille (FRA),09 JUN 2012,1127
54,11327,2:01.96,Marilyn OKORO,23 SEP 1984,GBR,2,"Alexander Stadium, Birmingham (GBR)",26 AUG 2012,1127
55,11327,2:01.96,Heather KAMPF,19 JAN 1987,USA,1,St. Louis (USA),30 MAY 2013,1127
56,11327,2:01.96,Brenda MARTINEZ,08 SEP 1987,USA,1h3,"Drake Stadium, Des Moines, IA (USA)",20 JUN 2013,1127
57,11327,2:01.96,Alysia MONTAÑO,23 APR 1986,USA,1h4,"Drake Stadium, Des Moines, IA (USA)",20 JUN 2013,1127
58,11327,2:01.96,Luiza GEGA,05 NOV 1988,ALB,4,Mersin (TUR),29 JUN 2013,1127
59,11327,2:01.96,Selma KAJAN,30 JUL 1991,AUS,2f1,Dublin (IRL),11 JUL 2014,1127
60,11327,2:01.96,Hannah ENGLAND,06 MAR 1987,GBR,7,"Alexander Stadium, Birmingham (GBR)",24 AUG 2014,1127
61,11327,2:01.96,Ajee WILSON,08 MAY 1994,USA,1h1,"Hayward Field, Eugene, OR (USA)",25 JUN 2015,1127
62,11327,2:01.96,Alexandra BELL,04 NOV 1992,GBR,1f1,Solihull (GBR),22 AUG 2015,1127
63,11327,2:01.96,Nataliya LUPU,04 NOV 1987,UKR,1,Paris (FRA),13 SEP 2015,1127
64,11327,2:01.96,Trine MJÅLAND,30 JUN 1990,NOR,3,"Bislett Stadion, Oslo (NOR)",09 JUN 2016,1127
65,11327,2:01.96,Cecilia BAROWSKI,07 DEC 1992,USA,1f1,"Princeton, NJ (USA)",21 APR 2017,1127
66,11327,2:01.96,Docus AJOK,12 JUL 1994,UGA,3,"Stade Raymond Petit, Tomblaine (FRA)",28 JUN 2017,1127
67,11327,2:01.96,Olesya MURATOVA,25 OCT 1992,RUS,5f3,Yerino (RUS),15 JUL 2017,1127
68,11327,2:01.96,Dina ALEKSANDROVA,09 AUG 1992,RUS,2h1,Zhukovskiy (RUS),28 JUL 2017,1127
69,11327,2:01.96,Noélie YARIGO,26 DEC 1985,BEN,,Albi (FRA),07 JUL 2018,1127
70,11327,2:01.96,Freweyni HAILU,12 FEB 2001,ETH,1sf1,"Ratinan Stadion, Tampere (FIN)",11 JUL 2018,1127
71,11327,2:01.96,Cinthia ANAIS,18 JAN 1988,FRA,1,St. George's (GRN),13 APR 2019,1127
72,11327,2:01.96,Noélie YARIGO,26 DEC 1985,BEN,3,"Paavo Nurmen Stadion, Turku (FIN)",07 JUN 2021,1127
